Id,CityId,PoolId,QuestId,Type,Rarity,CenterPosition,Title,Description,Target,
10500,1,1002,0,Scene,2,Event_10500,Acil Durum,Bir Fırtınanın Gözü görülmüş. Çevre bölgeleri tehdit ediyor. Bu tehlikeye son vermek için Fırtınanın Gözünü yen.,Fırtınanın Gözünü yen.,
10502,1,1002,0,Scene,2,Event_10502,Acil Durum,Bir Harabe Muhafızı görülmüş. Bölgenin güvenliğini tehdit ediyor. Bu tehlikeye son vermek için Harabe Muhafızını yen.,Harabe Muhafızını yen.,
10503,1,1002,0,Scene,2,Event_10503,Acil Durum,Bir Harabe Muhafızı görülmüş. Bölgenin güvenliğini tehdit ediyor. Bu tehlikeye son vermek için Harabe Muhafızını yen.,Harabe Muhafızını yen.,
10504,1,1002,0,Scene,2,Event_10504,Acil Durum,Bir Fırtınanın Gözü görülmüş. Çevre bölgeleri tehdit ediyor. Bu tehlikeye son vermek için Fırtınanın Gözünü yen.,Fırtınanın Gözünü yen.,
10505,1,1002,0,Scene,2,Event_10505,Acil Durum,Bir Harabe Muhafızı görülmüş. Bölgenin güvenliğini tehdit ediyor. Bu tehlikeye son vermek için Harabe Muhafızını yen.,Harabe Muhafızını yen.,
10506,1,1002,0,Scene,2,Event_10506,Acil Durum,Bir Harabe Muhafızı görülmüş. Bölgenin güvenliğini tehdit ediyor. Bu tehlikeye son vermek için Harabe Muhafızını yen.,Harabe Muhafızını yen.,
10507,1,1002,0,Scene,2,Event_10507,Acil Durum,Bir Fırtınanın Gözü görülmüş. Çevre bölgeleri tehdit ediyor. Bu tehlikeye son vermek için Fırtınanın Gözünü yen.,Fırtınanın Gözünü yen.,
10300,1,1003,0,Scene,2,DUMMY_POS 3001 000276,Artan Tehlike,Dağ yabanileri kuleler inşa ediyor. Bu kuleleri çabucak yık.,Dağ yabanilerinin kulelerini yık.,
10301,1,1003,0,Scene,2,Event_10301,Artan Tehlike,Dağ yabanileri kuleler inşa ediyor. Bu kuleleri çabucak yık.,Dağ yabanilerinin kulelerini yık.,
10302,1,1003,0,Scene,2,Event_10302,Artan Tehlike,Dağ yabanileri kuleler inşa ediyor. Bu kuleleri çabucak yık.,Dağ yabanilerinin kulelerini yık.,
10303,1,1003,0,Scene,2,Event_10303,Artan Tehlike,Dağ yabanileri kuleler inşa ediyor. Bu kuleleri çabucak yık.,Dağ yabanilerinin kulelerini yık.,
10304,1,1003,0,Scene,2,Event_10304,Artan Tehlike,Dağ yabanileri kuleler inşa ediyor. Bu kuleleri çabucak yık.,Dağ yabanilerinin kulelerini yık.,
10305,1,1003,0,Scene,2,Event_10305,Artan Tehlike,Dağ yabanileri kuleler inşa ediyor. Bu kuleleri çabucak yık.,Dağ yabanilerinin kulelerini yık.,
10306,1,1003,0,Scene,2,Event_10306,Artan Tehlike,Dağ yabanileri kuleler inşa ediyor. Bu kuleleri çabucak yık.,Dağ yabanilerinin kulelerini yık.,
10400,1,1003,0,Scene,2,DUMMY_POS 3001 300100163,Tombul Havai Fişek Uzmanları,Dağ yabanileri patlayıcı variller üretiyor. Durdur onları!,Tüm düşmanları yen.,
10401,1,1003,0,Scene,2,Event_10401,Tombul Havai Fişek Uzmanları,Dağ yabanileri patlayıcı variller üretiyor. Durdur onları!,Tüm düşmanları yen.,
10402,1,1003,0,Scene,2,Event_10402,Tombul Havai Fişek Uzmanları,Dağ yabanileri patlayıcı variller üretiyor. Durdur onları!,Tüm düşmanları yen.,
10403,1,1003,0,Scene,2,Event_10403,Tombul Havai Fişek Uzmanları,Dağ yabanileri patlayıcı variller üretiyor. Durdur onları!,Tüm düşmanları yen.,
10404,1,1003,0,Scene,2,Event_10404,Tombul Havai Fişek Uzmanları,Dağ yabanileri patlayıcı variller üretiyor. Durdur onları!,Tüm düşmanları yen.,
10405,1,1003,0,Scene,2,Event_10405,Tombul Havai Fişek Uzmanları,Dağ yabanileri patlayıcı variller üretiyor. Durdur onları!,Tüm düşmanları yen.,
10700,1,1003,0,Scene,2,Event_10700,Tehlikeli Taşıma,Dağ yabanileri tehlikeli eşyalarla dolu bir Bodurlop Balonuna eşlik ediyor. Dağ yabanilerinin Bodurlop Balonunu yok et ve bu tehlikeye son ver.,Bodurlop balonunu sabote et.,
10701,1,1003,0,Scene,2,Event_10701,Tehlikeli Taşıma,Dağ yabanileri tehlikeli eşyalarla dolu bir Bodurlop Balonuna eşlik ediyor. Dağ yabanilerinin Bodurlop Balonunu yok et ve bu tehlikeye son ver.,Bodurlop balonunu sabote et.,
10702,1,1003,0,Scene,2,Event_10702,Tehlikeli Taşıma,Dağ yabanileri tehlikeli eşyalarla dolu bir Bodurlop Balonuna eşlik ediyor. Dağ yabanilerinin Bodurlop Balonunu yok et ve bu tehlikeye son ver.,Bodurlop balonunu sabote et.,
10800,1,1002,0,Scene,2,Event_10800,Tam Gaz İleri,Verilen süre içinde hedefe ulaş. Düşmanları yendiğinde kalan zamanın biraz artar.,Verilen süre içinde hedefe ulaş.,
10801,1,1002,0,Scene,2,Event_10801,Tam Gaz İleri,Verilen süre içinde hedefe ulaş. Düşmanları yendiğinde kalan zamanın biraz artar.,Verilen süre içinde hedefe ulaş.,
10900,1,1001,0,Scene,2,Event_10900,Taşıma Güvenliği Kuralları,Kargo taşıyan bir sıcak hava balonuna canavarların saldırdığı görülmüş. Canavarların kargoyu ele geçirmesine engel ol ve sıcak hava balonuna eşlik ederek hedefine güvenle ulaşmasını sağla.,Balonun hedefine güvenle ulaşmasını sağla.,
11000,1,1003,0,Scene,2,Event_11000,Buzlu Sorunlar,Bom! Dağ yabanileri, Patlayıcı Varillerini patlatıyor... Peki bu variller niye bu kadar soğuk? Dağ yabanilerinin tehlikeli planını bozman gerek. Hem de hemen!,Tüm düşmanları yen.,
11001,1,1003,0,Scene,2,Event_11001,Buzlu Sorunlar,Bom! Dağ yabanileri, Patlayıcı Varillerini patlatıyor... Peki bu variller niye bu kadar soğuk? Dağ yabanilerinin tehlikeli planını bozman gerek. Hem de hemen!,Tüm düşmanları yen.,
11100,1,1002,0,Scene,2,Event_11100,Acil Durum,Bölgede bir Buz Kollu Dağ Reisi görülmüş. Çevrenin güvenliğini tehdit ediyor. Bu tehlikeye son vermek için onu yen.,Buz Kollu Dağ Reisini yen.,
11200,1,1002,0,Scene,2,Event_11200,Tam Gaz İleri,Verilen süre içinde hedefe ulaş. Düşmanları yendiğinde kalan zamanın biraz artar.,Verilen süre içinde hedefe ulaş.,
11300,1,1001,0,Scene,2,Event_11300,Yenilmez Savunma,Tüm düşmanları yen ve Ley Hattı Anıtını koru.,Ley Hattı Anıtını koruyarak mücadeleyi tamamla.,
11301,1,1001,0,Scene,2,Event_11301,Yenilmez Savunma,Tüm düşmanları yen ve Ley Hattı Anıtını koru.,Ley Hattı Anıtını koruyarak mücadeleyi tamamla.,
11400,1,1001,0,Scene,2,Event_11400,"Haberciler İçin!","Haberciler İçin..." Fatui, şeytani bir entrika planlamak için bir araya geliyor. Daha fazla kaos yaratmalarına izin verilmemeli!,Tüm düşmanları yen.,
11401,1,1001,0,Scene,2,Event_11401,"Haberciler İçin!","Haberciler İçin..." Fatui, şeytani bir entrika planlamak için bir araya geliyor. Daha fazla kaos yaratmalarına izin verilmemeli!,Tüm düşmanları yen.,
20500,1,2003,2000101,Quest,2,EventTest01,Geçiş Yok,Bir grup dağ yabanisi, kapatılan yolu fırsat bilerek Quinn'e saldırdı. Gidip ona yardım et.,Quinn'i kurtar.,
20501,1,2003,2001101,Quest,2,Event_20501,Geçiş Yok,Bir grup dağ yabanisi, kapatılan yolu fırsat bilerek Anthony'ye saldırdı. Gidip ona yardım et.,Anthony'yi kurtar.,
20502,1,2003,2001201,Quest,2,Event_20502,Geçiş Yok,Bir grup dağ yabanisi, kapatılan yolu fırsat bilerek Myrana'ya saldırdı. Gidip ona yardım et.,Myrana'yı kurtar.,
20503,1,2003,2001301,Quest,2,Event_20503,Geçiş Yok,Bir grup dağ yabanisi, kapatılan yolu fırsat bilerek Jack'e saldırdı. Gidip ona yardım et.,Jack'i kurtar.,
20400,1,2003,2000501,Quest,2,Q20005NPC,Kayıp Anahtar,Wyatt kaybettiği bir anahtarı arıyor.,Wyatt'ın anahtarını bulmasına yardım et.,
20401,1,2003,2002501,Quest,2,Q20025NPC,Kayıp Anahtar,Wyatt kaybettiği bir anahtarı arıyor.,Wyatt'ın anahtarını bulmasına yardım et.,
20402,1,2003,2003501,Quest,2,Q20025NPC,Kayıp Anahtar,Wyatt kaybettiği bir anahtarı arıyor.,Wyatt'ın anahtarını bulmasına yardım et.,
20403,1,2003,2001901,Quest,2,Q20005NPC,Kayıp Anahtar,Wyatt kaybettiği bir anahtarı arıyor.,Wyatt'ın anahtarını bulmasına yardım et.,
20300,1,2003,2000601,Quest,2,Event102,Yiyecek Teslimatı,Sara'nın müşterisine yemek götürmesine yardım et.,Yemeği Orlean'a teslim et.,
20301,1,2003,2001601,Quest,2,Event20301,Yiyecek Teslimatı,Sara'nın müşterisine yemek götürmesine yardım et.,Yemeği müşteriye teslim et.,
20302,1,2003,2002601,Quest,2,Event20302,Yiyecek Teslimatı,Sara'nın müşterisine yemek götürmesine yardım et.,Yemeği Draff'a teslim et.,
20100,1,2003,2000709,Quest,2,Q20007NPC,Acil Onarımlar,Allan'ın arabasına canavarlar zarar vermiş. Tamir etmesine yardımcı olmak için malzeme topla.,Allan'ın arabasını tamir etmesine yardımcı ol.,
20101,1,2003,2001709,Quest,2,Q20017NPC,Acil Onarımlar,Farrah'nın arabasına canavarlar zarar vermiş. Tamir etmesine yardımcı olmak için malzeme topla.,Farrah'nın arabasını tamir etmesine yardımcı ol.,
20102,1,2003,2001809,Quest,2,Q20018NPC,Acil Onarımlar,Magar'ın arabasına canavarlar zarar vermiş. Tamir etmesine yardımcı olmak için malzeme topla.,Magar'ın arabasını tamir etmesine yardımcı ol.,
20200,1,2003,2000801,Quest,1,Event_20200,Belalı Bodurloplar!,Mondstadt iskelesinde bir anda bodurloplar belirdi. Onları yenerek sebep oldukları kaosa son ver.,Bodurlopları yen.,
20201,1,2003,2002701,Quest,2,Event_20201,Belalı Bodurloplar!,Şafak Şaraphanesinde bir anda bodurloplar belirdi. Onları yenerek sebep oldukları kaosa son ver.,Bodurlopları yen.,
20202,1,2003,2002801,Quest,2,Event_20202,Belalı Bodurloplar!,Pınarköy'de bir anda bodurloplar belirdi. Onları yenerek sebep oldukları kaosa son ver.,Bodurlopları yen.,
20700,1,2003,2000909,Quest,2,Q20009NPC01,Dil Alışverişi,Ella Musk'ın Dağ Yabanisi Dili çalışabilmesi için onunla yakınlardaki dağ yabanisi kampına git.,Ella Musk'la dağ yabanisi kampına git.,
20701,1,2003,2001009,Quest,2,Q20010NPC01,Dil Alışverişi,Ella Musk'ın Dağ Yabanisi Dili çalışabilmesi için onunla yakınlardaki dağ yabanisi kampına git.,Ella Musk'la dağ yabanisi kampına git.,
20702,1,2003,2001509,Quest,2,Q20015NPC01,Dil Alışverişi,Ella Musk'ın Dağ Yabanisi Dili çalışabilmesi için onunla yakınlardaki dağ yabanisi kampına git.,Ella Musk'la dağ yabanisi kampına git.,
21000,1,2003,2003601,Quest,2,Event_21000,Rüzgardaki Fısıltılar,Glory, uzun bir yolculuğa giden erkek arkadaşını özlüyor. Söyleyeceklerini ona iletmenin bir yolunu arıyor.,Glory'nin isteğini yerine getir.,
20900,1,2003,2003801,Quest,2,Event_20900,Tanrılara Müteşekkir,Jilliana zamanı olmadığı için Yedilerin Heykellerini temizleyecek birini arıyor...,Jilliana'nın isteğini yerine getir.,
21100,1,2003,2003701,Quest,1,Q20037NPC01GDWTBG,Uzak Mesafe İlişkisi,Favonius Şövalyesi Godwin, Mondstadt'ta kalan sevgilisini özlüyor. Ona bir mektup iletebilecek birini arıyor...,Godwin'in mektubunu götür.,
21200,1,2003,2003901,Quest,2,Event_21200,Ne Güzel Şeysin Simya!,Timaeus insanlara simyanın harikalarını göstermek istiyor...,Simyayı keşfet.,
20600,1,2003,2004001,Quest,2,Event_20600,Yeni Bir Fırtına Geliyor,Rahibe Vind, gözetleme kulesine çıkmak istiyor ama yolunu kapatan bir şey var. Bunu aşmanın bir yolunu arıyor...,Rahibe Vind'e yardım et.,
21300,1,2003,2004101,Quest,2,Event_21300,Macera Yürek İster!,Patchi, Bin Rüzgar Tapınağının yakınlarında ve içeri girmenin bir yolunu arıyor...,Patchi'ye yardım et.,
21600,1,2003,2004401,Quest,1,Event_21600,Geleceğin Şövalyesi Ellin,Ellin, bir şövalye olabilmek için çok çalışıyor ama çalışmaları meyve vermiyor. Birinin ona yol göstermesine ihtiyacı var gibi...,Ellin'in çalışmasına yardım et.,
21601,1,2003,2005001,Quest,1,Event_21600,Geleceğin Şövalyesi Ellin,Ellin, bir şövalye olabilmek için çok çalışıyor ama çalışmaları meyve vermiyor. Birinin ona yol göstermesine ihtiyacı var gibi...,Ellin'in eğitimini tamamla.,
21602,1,2003,2005301,Quest,2,Event_21600,Geleceğin Şövalyesi Ellin,Ellin, bir şövalye olabilmek için çok çalışıyor ama çalışmaları meyve vermiyor. Birinin ona yol göstermesine ihtiyacı var gibi...,Ellin'in eğitimini tamamla.,
21603,1,2003,2006501,Quest,2,Event_21600,Geleceğin Şövalyesi Ellin,Ellin, bir şövalye olabilmek için çok çalışıyor ama çalışmaları meyve vermiyor. Birinin ona yol göstermesine ihtiyacı var gibi...,Ellin'in eğitimini tamamla.,
21604,1,2003,2006601,Quest,2,Event_21600,Geleceğin Şövalyesi Ellin,Ellin, bir şövalye olabilmek için çok çalışıyor ama çalışmaları meyve vermiyor. Birinin ona yol göstermesine ihtiyacı var gibi...,Ellin'in eğitimini tamamla.,
21400,1,2003,2004201,Quest,1,Q20042NPC1Born,Dur Albert! Dur!,Katedralin çevresinde şüpheli bir kişi geziniyor. Rahibe Victoria, birinin bu kişinin icabına bakmasını istiyor...,Rahibe Victoria'ya yardım et.,
21500,1,2003,2004301,Quest,1,Q20043NPC1Born,Michelle Dur Durak Bilmiyor!,Michelle işe gidiyor ve oldukça yorgun görünüyor...,Michelle'in isteğini yerine getir.,
21800,1,2003,2004701,Quest,1,Npc1529Route1_3,Adım Adım,Doolan, Bin Rüzgar Tapınağının etrafında geziniyor. Bir derdi olsa gerek...,Doolan'a yardım et.,
21700,1,2003,2004801,Quest,1,Event_21700,Güvercin, Ördek ve Çocuk,Timmie yine somurtuyor. Bu defa konu, güvercinlerin korkup kaçması değil.,Timmie'nin isteğini yerine getir.,
21900,1,2003,2004901,Quest,1,Event_21900,İki Duble İçer Kalkarım Zaten...,Nimrod handa birkaç kadeh içki içmek istiyor ama eşini atlatmak için biraz yardıma ihtiyacı var...,Nimrod'a yardım et.,
22000,1,2003,2005101,Quest,1,Event_22000,Mondstadt Şarapları,Meleklerin Payı'nda işler hep iyidir ama son zamanlarda barmen Charles'ın kafasını kurcalayan bir şeyler var.,Mükemmel bir kokteyl yap.,
22100,1,2003,2005401,Quest,1,Event_22100,Guy Sahne Arkasında,Guy depresif hissediyor.,Guy'ın isteğini yerine getir.,
22200,1,2003,2005801,Quest,1,Event_22200,Nora, Koş!,Nora heykelin tepesinde oynamak istiyor ama Rahibe Grace buna izin vermiyor.,Nora'nın isteğini yerine getir.,
22400,1,2003,2006201,Quest,1,Event_22400,Bir Maceracının Sınırları,Herman'ın bir sıkıntısı var sanki.,Herman'a yardım et.,
22500,1,2003,2006001,Quest,1,Event_22500,Bir Babanın Yapabilecekleri,Tunner çok kötü hastalanmış.,Tunner'a yardım et.,
22600,1,2003,2002301,Quest,1,Event22600NPCSpawn3,Masumiyet Karinesi,Rahibe Victoria bir şeyler düşünüyor sanki...,Rahibe Victoria'ya yardım et.,
22700,1,2003,2006101,Quest,1,Npc1537Born,Aylak Güvercinler,Draff, beslediği güvercinlere sinirli.,Draff'a yardım et.,
22800,1,2003,2006301,Quest,1,Q20063JackBorn,Tüm Mondstadt'taki En İyi Dinleyici,Bir macera hikayesi Jack'i çok heyecanlandırdı. Hikayedeki canavarı bulmasına yardım edecek birine muhtaç.,Jack'e yardım et.,
22900,1,2003,2005901,Quest,1,Event_22900,Ne Kadar Çok Hazine O Kadar İyi,Marjorie yeterince malı olmadığı için mutsuz...,Marjorie'ye yardım et.,
24700,1,2003,2051101,Quest,1,Q20511_AnDongNiInitPos,Mucizevi İlaç,Anthony, Liyue Limanı'ndaki uzman bir doktordan Anna'yı iyileştirebilecek bir ilaç istedi.,Anthony'ye yardım et.,
24701,1,2003,2051201,Quest,1,Q20511_AnDongNiInitPos,Mucizevi İlaç,Anthony, Liyue Limanı'ndaki uzman bir doktordan Anna'yı iyileştirebilecek bir ilaç istedi.,Anthony'ye yardım et.,
24702,1,2003,2051301,Quest,1,Q20511_AnDongNiInitPos,Mucizevi İlaç,Anthony, Liyue Limanı'ndaki uzman bir doktordan Anna'yı iyileştirebilecek bir ilaç istedi.,Anthony'ye yardım et.,
23000,1,2003,2010201,Quest,1,Npc1537Born,Küçük Çocuğun Mektubu,Pınarköy'den Draff bir mektup yüzünden kafayı yiyor...,Draff'a yardım et.,
24800,1,2003,2051401,Quest,1,Q20514_AnDongNiInitPos,Ciddi Bir Hastalığı Atlatmak,Anna eski sağlığına kavuşuyor. Yine şehirde oyunlar oynamaya başladı. Ama Anthony, Anna'yı hiçbir yerde bulamıyor.,Anna'yı bul.,
24801,1,2003,2051501,Quest,1,Q20514_AnDongNiInitPos,Ciddi Bir Hastalığı Atlatmak,Anna eski sağlığına kavuşuyor. Yine şehirde oyunlar oynamaya başladı. Ama Anthony, Anna'yı hiçbir yerde bulamıyor.,Anna'yı bul.,
24802,1,2003,2051601,Quest,1,Q20514_AnDongNiInitPos,Ciddi Bir Hastalığı Atlatmak,Anna eski sağlığına kavuşuyor. Yine şehirde oyunlar oynamaya başladı. Ama Anthony, Anna'yı hiçbir yerde bulamıyor.,Anna'yı bul.,
24900,1,2003,2051701,Quest,1,Q20517_Rudolf_InitPos,Sürpriz Hediye,Rudolf, eşi Jilliana'ya bir hediye göndermek istiyor ama ne göndereceğini bilmiyor. Ne yapacağı konusunda çok kararsız.,Rudolf'a yardım et.,
24100,1,2003,2051801,Quest,1,Q20518_Vile_InitPos,"O Adam"dan Bir Görev,Jilliana'nın sorunuyla ilgilendikten sonra Vile, "O Adam"ın sana başka bir görevi olduğunu söylemek için yanına geldi.,"'O Adam'dan Bir Görev"i tamamla.,
24101,1,2003,2051901,Quest,1,Q20518_Vile_InitPos,"O Adam"dan Bir Görev,Jilliana'nın sorunuyla ilgilendikten sonra Vile, "O Adam"ın sana başka bir görevi olduğunu söylemek için yanına geldi.,"'O Adam'dan Bir Görev"i tamamla.,
23100,1,2003,2006801,Quest,1,NpcFemaleDayStand09Born,Pardon Timmie!,Timmie bir konuya sinir olmuş ve seninle görülecek bir hesabı varmış. Belki Rahibe Grace aranızdaki meseleyi çözmenin bir yolunu biliyordur.,Grace'in isteğini yerine getir.,
23300,1,2003,2010301,Quest,1,Q20103NPCBorn,Şiirsel İletişim,Ella Musk, dağ yabanileriyle iletişim kurmak için başka bir yol bulduğuna inanıyor. Denemesi için de birini arıyor.,Ella Musk'a yardım et.,
24300,1,2003,2070001,Quest,1,Q20700_Start,Güvenilir Destek,Snezhnayalı tüccar Çareviç, birkaç sorunu çözmesine yardım edecek güvenilir birini arıyor.,Çareviç'ten ücreti al.,
23600,1,2003,2060001,Quest,1,Event_23600_Revised,Kış Masalları,Mondstadt'ta Fatui üyesi Viktor, davalarına katılmaları için adam topluyor. Fatui'nin neler peşinde olduğunu öğrenmek için harika bir fırsat olabilir.,Fatui hakkında daha fazla bilgi edinmek için Viktor ile konuş.,
24000,1,2003,2070101,Quest,1,Q20701_Start,Sadık Müşteri,Siegfria leziz Yeşim Bohçalarını düşünmeden edemez. Ah, tekrar olsa da yese...,Siegfria için yemek yap.,
24500,1,2003,2070201,Quest,1,Q20702_Start,Temel Şövalyelik Bilgileri,Favonius Şövalyelerinden Swan, Fahri Şövalyenin Şövalyeler ve Mondstadt hakkındaki bazı temel bilgileri gözden geçirmesine yardımcı olmak istiyor.,Mondstadt hakkında daha fazla bilgi edin.,
24600,1,2003,2070301,Quest,1,Q20703_Start,Rüzgardaki Yapraklar,Edith, Rüzgarla ilgili yeni bir kitap yazmak istiyor ama ilham gelmesini bekliyor.,Edith'in bir Rüzgar Yaprağı bulmasına yardım et.,
27700,1,2003,2070401,Quest,1,Q20704_Start,,,,
24200,1,2003,2010401,Quest,1,Npc1596Born,Şafakta Temizlik II,Baş hizmetçi Adelinde'nin emri doğrultusunda hizmetçiler Moco ve Hillie evi temizlemeye başlamışlardı. Ancak başlarını küçücük bir belaya sokmuş gibiler...,Moco ve Hillie'ye yardım et.,
28600,1,2003,4112501,Quest,1,Q41125jieke,Gök Taşları ve Macera,Maceracılar Loncasından Jack'in, düşen gök taşları hakkında ne yapılacağı konusunda bir fikri var gibi.,Jack'e yardım et.,
28900,1,2003,2006901,Quest,1,Q20069_npc,Çiçekleri Taze Tutmak,Çiçekler uzun süre taze kalamaz. Çiçek Fısıltısı'nın sahibi Flora, çiçekleri daha iyi korumanın yolunu arıyor.,Flora'ya yardım et.,
29000,1,2003,2007015,Quest,1,Q20069_npc,Taze Çiçekler,Bitkileri soğuk bir yerde saklamanın etkilerini görmesi için Flora'ya yardım etmelisin. Kara gömdüğün çiçekleri geri getirmek için bir kez daha Ejdersırtı'na gitmelisin.,Flora'nın çiçekleri almasına yardım et.,
29001,1,2003,2007112,Quest,1,Q20069_npc,Taze Çiçekler,Bitkileri soğuk bir yerde saklamanın etkilerini görmesi için Flora'ya yardım etmelisin. Kara gömdüğün çiçekleri geri getirmek için bir kez daha Ejdersırtı'na gitmelisin.,Flora'nın çiçekleri almasına yardım et.,
29002,1,2003,2007213,Quest,1,Q20069_npc,Taze Çiçekler,Bitkileri soğuk bir yerde saklamanın etkilerini görmesi için Flora'ya yardım etmelisin. Kara gömdüğün çiçekleri geri getirmek için bir kez daha Ejdersırtı'na gitmelisin.,Flora'nın çiçekleri almasına yardım et.,
29100,1,2003,2007301,Quest,1,Q20073_startPos,Acil Durum Erzakı,Riese, pervasız maceracılar Ejdersırtı'nda başlarını belaya sokmasınlar diye acil durum erzakı hazırlıyor.,Riese'e yardım et.,
28800,1,2003,2052001,Quest,1,Q20520tommy,Kısmen Donmuş,Donarak ölmenin ucunda olmasına rağmen maceracı Tommy'nin kaygılandığı tek şey tamamlanmamış görevi.,Tommy'ye yardım et.,
29200,1,2003,2052101,Quest,1,Q20521target,Sıcak Tüketiniz,Ejdersırtı'nın aşağısındaki kamptan burnuna mis gibi yemek kokuları geliyor ama Şef Harris bir konuda endişeli görünüyor.,Iris'e yardım et.,
29400,1,2003,2000301,Quest,1,Q20003_Gede,Borca Haylık Bir Aylık,Goth'un bir derdi var gibi...,Goth'a yardım et.,
29500,1,2003,2000401,Quest,1,Q20004_N1606,Borca Haylık Bir Aylık,Goth'un bir derdi var gibi...,Goth'a yardım et.,
29900,1,2003,2002901,Quest,1,Event_23600_Revised,Kış Günlerine Dönüş,Mondstadt'ta görevli bir Fatui üyesi olan Viktor sonunda eve dönmek üzere emir aldı...,Viktor'a yardım et.,
40010,1,2003,2001401,Quest,1,Q2002001_N1408,Maceracı Sınavı: Savaş Taktikleri,Mondstadt'tan Anna maceracı olmayı çok istiyor...,Anna'ya yardım et.,
40020,1,2003,2002001,Quest,1,Q2002001_N1408,Maceracı Sınavı: Macera Sanatı,Mondstadt'tan Anna maceracı olmayı çok istiyor...,Anna'ya yardım et.,
40030,1,2003,2002101,Quest,1,Q2002105_N1405,Maceracı Sınavı: Uçuş,Mondstadt'tan Anna maceracı olmayı çok istiyor...,Anna'ya yardım et.,
40031,1,2003,2006701,Quest,1,Q2002105_N1405,Maceracı Sınavı: Uçuş,Mondstadt'tan Anna maceracı olmayı çok istiyor...,Anna'ya yardım et.,
40040,1,2003,2003301,Quest,1,Q2002001_N1408,Maceracı Anna!,Mondstadt'tan Anna maceracı olmayı başarmış.,Anna'ya yardım et.,
40041,1,2003,2004601,Quest,1,Q2002001_N1408,Maceracı Anna!,Mondstadt'tan Anna maceracı olmayı başarmış.,Anna'ya yardım et.,
40042,1,2003,2005201,Quest,1,Q2002001_N1408,Maceracı Anna!,Mondstadt'tan Anna maceracı olmayı başarmış.,Anna'ya yardım et.,
40050,1,2003,2003401,Quest,1,Q2002001_N1408,Maceracı Anna!,Mondstadt'tan Anna maceracı olmayı başarmış.,Anna'ya yardım et.,
