Id,CardId,ItemId,Name,
311103,123,331002,Bulut Atlası: Göklerin Atlası,
311104,124,331038,Binbir Gecenin Şafağı Şarkısı: Binbir Gece Süzülen Rüyalar,
311105,125,331052,Dolunay: Doygunluk Meyvesi,
311201,126,331003,Alev ve Suyun Laneti: Kuzgun Yayı,
311202,127,331004,Soğukkanlı: Kurban Yayı,
311203,128,331005,Yankılanan Balat: Göklerin Liri,
311204,129,331037,Sarsılmaz İrade: Amos'un Yayı,
311205,130,331039,Veda Nakaratı: Son Ağıt,
311206,131,331053,Ormanın Öğretileri: Kralın Yaveri,
311301,132,331006,Gümüş Kar Matemi: Beyaz Demirden Büyük Kılıç,
311302,133,331007,Soğukkanlı: Kurban Büyük Kılıcı,
311303,134,331008,Dağ Patikası: Kurdun Mezar Taşı,
311304,135,331040,Gökyüzü Kesen: Göklerin Gururu,
311305,136,331041,Asi Muhafız: Çan,
311401,137,331009,Parlak Gümüş: Beyaz Püskül,
311402,138,331010,Kötülük Asla Kazanamayacak: Taş Mızrak,
311403,139,331011,Kara Kanat Oyması: Göklerin Omurgası,
311404,140,331042,Altın İhtişam: Girdap Söndüren,
311405,141,331043,Zamansız Rüya: Hapseden Yıldırım,
311406,142,331054,Orman Üzerindeki Ayın Gölgesi: Mehtap Delen,
311501,143,331012,Gezginin Yoldaşı: Gezginin Mahir Kılıcı,
311502,144,331013,Soğukkanlı: Kurban Kılıcı,
311503,145,331014,Rüzgar Rehberin Olsun: Favonia Kartalı,
311504,146,331044,Gökyüzü Delen: Göklerin Kılıcı,
311505,147,331045,Talih Kuşu: Favonius Kılıcı,
312001,148,331015,İz Avcısı: Maceracının Bandanası,
312002,149,331016,Kaygısız Taç: Bahtı Açığın Gümüş Tacı,
312003,150,331017,Tıbbi Uygulama: Gezgin Doktorun Mendili,
312004,151,331018,Bahis: Kumarbazın Küpeleri,
312005,152,331019,Önceden Hazır: Eğitmenin Şapkası,
312006,153,331020,Asil Soy: Sürgünün Tacı,
312007,154,331035,Mazinin Yıldırımı: İşlemeli Kabuto,
312008,155,331046,Parçalanan Kader Amblemi: İşlemeli Kabuto,
312009,156,331036,Dönülmez Yemin: Kadim General Miğferi,
312010,157,331047,Taşordu'nun Azmi: Kadim General Miğferi,
312011,158,331048,Sessiz Felaket: Yıldırım Duruşu,
312012,159,331049,Puslu Alacakaranlık: Öbür Dünya Zincifresi,
312013,160,331050,Kalabalık Anılar: Kaprisli Surat,
312014,161,331051,Uçan Renkler: Shimenawa'nın Hatırası,
312015,162,331055,İnci Taç - Watatsumi Tacı,
312016,163,331056,Derinliklerin Hatıraları: Okyanus Renkli İstiridye,
312017,164,331057,Vekil Nesiller: Kum Kralının Gölgesi,
312101,165,331021,Buzul Şarkı, Uzak Diyar: Kırağının Yankısı,
312102,166,331022,Soğuk Yolculuk: Kış Gezgini,
312201,167,331023,Eskide Kalmış Rüyalar: Şarap Lekeli Denizci Şapkası,
312202,168,331024,Dalgada Süzülen Düşünceler: Derinliğin Kalbi,
312301,169,331025,Küllenmiş Ağıt: Cadının Yakıcı Şapkası,
312302,170,331026,Uçuşan Alevler: Kızıl Alev Cadısı,
312401,171,331027,Şimşek ve Yağmur: Yıldırım Sihirdarı Tacı,
312402,172,331028,Fırtınalı Göklerin Tüyü: Yıldırım Öfkesi,
312501,173,331029,Yeşil Rüzgarlar: Yeşil Gölge Tacı,
312502,174,331030,Kırık Yaprakların Rüyası: Yeşil Gölge,
312601,175,331031,Sivri Taş: Münzevi Bazalt Maskesi,
312602,176,331032,Dağların Gücü: Arkaik Taşlar,
312701,177,331033,Yağmur Çağıran Amblemi: Defne Tacı,
312702,178,331034,Sarmaşık Bilgisi: Derin Orman Hatıraları,
321001,179,332000,Tüm Gemilerin Demir Attığı Yer,
321002,180,332001,Kuzey Kütüphanesi,
321003,181,332002,Bulutların Arasında Yıldız Gözlemleme,
321004,182,332003,Şafak Malikanesi,
321005,183,332004,Dihua Gözlem Noktası,
321006,184,332005,İnananların Toplantısı,
321007,185,332021,Ölümlülere Gaipten Sesler,
321008,186,332020,Issız Kızıl Düşler,
321009,187,332022,Sedefli Saray,
321010,188,332023,Tüm Bilgeliğin Bulunduğu Şehir,
321011,189,332024,Ormanın Derinliklerine Bir Yol,
321012,190,332025,İblislerin Meskeni,
321013,191,332034,Altın Ev,
321014,192,332036,Gandharva,
321015,193,332038,Fırtına Dehşeti'nin İni,
322001,194,332006,Paimon, En İyi Rehber,
322002,195,332007,Katheryne, Lonca Resepsiyon Görevlisi,
322003,196,332008,Timaeus, Simya Alimi,
322004,197,332009,Wagner, Demirci,
322005,198,332010,Şef Mao, Dahi Gurme,
322006,199,332011,"Yağmur Dindiren" Tombili,
322007,200,332012,"Saf Sabır" Timmie,
322008,201,332013,"Mucizeler Pazarı" Liben,
322009,202,332014,Dokuzuncu Chang, Yorgun Edebiyatçı,
322010,203,332015,"Şövalyelik Rüyası" Ellin,
322011,204,332016,"En Son Bıraktığımız Yerden" Demir Dil Tian,
322012,205,332017,"Sonraki Bölümde" Liu Su,
322013,206,332026,Geçmeyen Acı: Hanachirusato,
322014,207,332027,Temaride Saklı Niyet: Küçük Kujirai,
322015,208,332028,Aç Ayı Oynamaz: Xudong,
322016,209,332029,Saf Güven: Dunyarzad,
322017,210,332030,Hatıra Mücevheri: Rana,
322018,211,332033,Cephanelik Dövme: Zhang Usta,
322019,212,332035,Duvarın Ötesi: Setaria,
322020,213,332037,Cilalama Sanatı: Yayoi Nanatsuki,
323001,214,332018,Sürekli Döngü: Parametrik Dönüşüm,
323002,215,332019,Acil Durum Yemeği: Taşınabilir Yemek,
323003,216,332031,Tarifsiz Rüzgar: Kırmızı Tüylü Yelpaze,
323004,217,332032,Yeni Ufuklar: Dedektör Peri,
330001,218,333050,Kadim Bahçe,
330002,219,333051,Kaya Sözleşmesi,
330003,220,333053,Neşe Dolu Kutlama,
330004,221,333055,Özgürlüğün Rüzgarı,
330005,222,333057,Her Evde Bir Ocak,
331101,223,333000,Element Rezonansı: Örülü Buzlar,
331102,224,333001,Element Rezonansı: Kırıcı Buz,
331201,225,333002,Element Rezonansı: Örülü Sular,
331202,226,333003,Element Rezonansı: Yatıştırıcı Sular,
331301,227,333004,Element Rezonansı: Örülü Ateşler,
331302,228,333005,Element Rezonansı: Tutkulu Alevler,
331401,229,333006,Element Rezonansı: Örülü Elektrikler,
331402,230,333007,Element Rezonansı: Yüksek Gerilim,
331501,231,333008,Element Rezonansı: Örülü Rüzgarlar,
331502,232,333009,Element Rezonansı: Coşkun Rüzgarlar,
331601,233,333010,Element Rezonansı: Örülü Topraklar,
331602,234,333011,Element Rezonansı: Sağlam Kaya,
331701,235,333012,Element Rezonansı: Örülü Doğalar,
331702,236,333013,Element Rezonansı: Büyüyen Yeşillikler,
331801,237,333037,Bilinç Akışı Dizeler,
331802,238,333038,Ebediyen Bozulmayan Sözleşme,
331803,239,333039,Fani Sonsuzluk Rüyası,
331804,240,333040,Mutlu Perilerin Bilgeliği,
332001,241,333014,En İyi Seyahat Arkadaşı!,
332002,242,333015,Nöbet Değişimi,
332003,243,333016,Fırlatma,
332004,244,333017,Strateji Oluştur,
332005,245,333018,Henüz Kaybetmedim!,
332006,246,333019,Bana Bırak!,
332007,247,333020,Turna Geri Döndüğünde,
332008,248,333021,Kader Yolu,
332009,249,333022,Simya Deneyi,
332010,250,333023,Silah Ustası,
332011,251,333024,İlahi Yadigar Tapınağı,
332012,252,333025,Yamalı Tavşan,
332013,253,333026,Uğurlama,
332014,254,333027,Kötülük Defedildi,
332015,255,333028,Hiçlik Çağrısı,
332016,256,333041,Kış İhtişamı Komplosu,
332017,257,333042,Hava Baskını,
332018,258,333043,Taşkıran Yöntemi,
332019,259,333044,Özgürlük Hayali,
332020,260,333045,Sıkı Dostlar,
332021,261,333052,Büyük Hayalin Melodisi,
332022,262,333054,Görünmez Ustura Nerede?,
332023,263,333056,Pankrasyon!,
332024,264,333058,Lirin Şarkısı,
333001,265,333029,Jueyun Pilavı,
333002,266,333030,Adeptus Doyuran,
333003,267,333031,Nilüfer Kızartması,
333004,268,333032,Kuzey Usulü Füme Tavuk,
333005,269,333033,Çiçekli Tavuk,
333006,270,333034,Mondstadt Usulü Mücver,
333007,271,333035,Mantarlı Pizza,
333008,272,333036,Naneli Rosto,
333009,273,333046,Teyvat Usulü Yumurta,
333010,274,333047,Saşimi Tabağı,
333011,275,333048,Tavuk Tandır,
333012,276,333049,Tereyağlı Yengeç,
