Id,CardId,ItemId,Name,
1505,40,330051,Kaedehara Kazuha - El Mensajero del Viento,
1506,41,330054,Trotamundos - El Caminante Eterno,
1601,42,330016,Ninguang - La Estrella en Eclipse,
1602,43,330017,Noelle - La Heroína no Reconocida,
1603,44,330040,Zhongli - El Vagabundo del Reino Mortal,
1604,45,330041,Albedo - El Príncipe de la Roca Caliza,
1605,46,330042,Arataki Itto, el Héroe de Hanamizaka,
1701,47,330018,Collei - La Promesa en Flor,
1702,48,330043,Tignari, el Caminante de la Espesura,
1703,49,330044,Nahida, - La Purificadora de las Plantas,
1704,50,330056,Yaoyao - La Flor Grácil,
1705,51,330059,Baizhu - El Transgresor de lo Mortal,
2101,52,330045,Maga de Cicin Cryo - Invocacicines Neblinosa,
2201,53,330019,Oceánida - Rhodeia,
2202,54,330026,Doncella de Snezhnaya - Enviada del espejo,
2301,55,330020,Recaudador - Filo liquidador,
2302,56,330046,Bardo del Abismo - Llamas abismales,
2401,57,330047,Hipóstasis Electro,
2501,58,330021,Máquina ingeniosa - Oni espadachín,
2601,59,330022,Lawachurl Acorazado - Caminante de los valles,
2701,60,330027,Espantohongo Plumaverde - Amo de los Hongos,
211011,61,330500,Ganyu: Corazón indiviso,
211021,62,330523,Diona: Ronroneo glacial,
211031,63,330501,Kaeya: Espada de sangre fría,
211041,64,330502,Chongyun: Respiración inalterable,
211051,65,330503,Kamisato Ayaka: Edicto helado,
211061,66,330528,Eula: Ansia de guerra,
211071,67,330540,Shenhe: Abandono místico,
211081,68,330552,Qiqi: Rito de la resurrección,
212011,69,330525,Bárbara: Momento de gloria,
212021,70,330504,Xingchiu: Lluvia sobre mojado,
212031,71,330505,Mona: Profecía de sumersión,
212041,72,330541,Tartaglia - Hidrocontención,
212051,73,330529,Sangonomiya Kokomi: Bendición de Tamakushi,
212061,74,330538,Kamisato Ayato: Reflejo grácil,
212071,75,330549,Candace: Marea inundatoria,
212081,76,330557,Nilou: Lluvia florestelar,
213011,77,330506,Diluc: Flujo llameante,
213021,78,330507,Xiangling: Fuego cruzado,
213031,79,330508,Bennett: Visión de aventura,
213041,80,330509,Amber - Lanzamiento de Barón Bunny,
213051,81,330510,Yoimiya: Lluvia de meteoros Naganohara,
213061,82,330530,Klee: Regalo explosivo,
213071,83,330542,Hu Tao - Baño de sangre,
213081,84,330550,Yanfei: Derecho de interpretación final,
213091,85,330554,Dehya: Rectitud incondicional,
214011,86,330511,Fischl: Cuervo devoraestrellas,
214021,87,330512,Razor: Despertar,
214031,88,330513,Keching: Penitencia del trueno,
214041,89,330524,Cyno: Juicio de la pluma,
214051,90,330531,Beidou: Tormenta eléctrica,
214061,91,330537,Kujou Sara: Pecado del orgullo,
214071,92,330543,Shogun Raiden - Aspiración infinita,
214081,93,330544,Yae Miko - Sombra sagrada,
214091,94,330553,Lisa: Bruja palpitante,
214101,95,330558,Dori: Compensación de pérdidas,
215011,96,330514,Sacarosa: Entropía caótica,
215021,97,330515,Jean: Reino de Dandelion,
215031,98,330532,Venti - Abraza los vientos,
215041,99,330533,Xiao - Conquista del mal,
215051,100,330551,Kaedehara Kazuha: Haiku de la brisa,
215061,101,330555,Trotamundos: Céfiro de la ensoñación,
216011,102,330516,Ninguang: Reserva estratégica,
216021,103,330517,Noelle: Yo te cubro,
216031,104,330534,Zhongli - Dominio de la Tierra,
216041,105,330545,Albedo: Caída divina,
216051,106,330539,Arataki Itto, el ónico e inimitable,
217011,107,330518,Collei: Retorno foliáceo,
217021,108,330535,Tignari: Visión aguda,
217031,109,330546,Nahida - Semillas del conocimiento,
217041,110,330556,Yaoyao: Benevolente caridad,
217051,111,330559,Baizhu: Madre tierra,
221011,112,330547,Maga de Cicin Cryo - Mirada helada de Cicin,
222011,113,330519,Flujo indómito,
222021,114,330526,Secreto en el espejo,
223011,115,330520,Reclamo furtivo,
223021,116,330548,Bardo del Abismo - Ascuas reavivadas,
224011,117,330536,Hipóstasis Electro - Prisma embebedor,
225011,118,330521,Marioneta espadachina,
226011,119,330522,Forjado en la roca,
227011,120,330527,Nube de esporas,
311101,121,331000,Perdición de la tormenta y la marea: Guía Mágica,
311102,122,331001,Serenidad: Memorias de Sacrificios,
311103,123,331002,Atlas de las Nubes: Pergamino Celestial,
311104,124,331038,Alba de las mil noches - Sueños de las Mil Noches,
311105,125,331052,Luna llena: Fruto de la Culminación,
311201,126,331003,Perdición de las llamas y el agua: Arco de Cuervo,
311202,127,331004,Serenidad: Arco del Sacrificio,
311203,128,331005,Eco: Alas Celestiales,
311204,129,331037,Flecha imparable - Arco de Amos,
311205,130,331039,Melodía melancólica - Elegía del Fin,
311206,131,331053,Enseñanzas del bosque: Vasalla del Rey,
311301,132,331006,Luto de la nieve argéntea: Espada de Hierro Blanco,
311302,133,331007,Serenidad: Gran Espada de Sacrificio,
311303,134,331008,Recorrido montañoso: Lápida del Lobo,
311304,135,331040,Rompecielos - Orgullo Celestial,
311305,136,331041,Guardián de la rebelión - Espada del Tiempo,
311401,137,331009,Punta refulgente: Borla Blanca,
311402,138,331010,Inamovible como un peñasco: Lanza Lítica,
311403,139,331011,Alas negras talladas: Púa Celestial,
311404,140,331042,Majestad dorada - Lanza Perforanubes,
311405,141,331043,Sueño atemporal - Luz del Segador,
311406,142,331054,Sombras de la luna: Perforalunas,
311501,143,331012,Compañera de travesías: Espada del Viajero,
311502,144,331013,Serenidad: Espada de Sacrificio,
311503,145,331014,Que el viento te guíe: Aquila Favonia,
311504,146,331044,Perforacielos - Hoja Afilada Celestial,
311505,147,331045,Compañera del Viento: Espada de Favonius,
312001,148,331015,Pisacaminos: Bandana del Aventurero,
312002,149,331016,Corona sosegada: Tiara de Plata del Afortunado,
312003,150,331017,Medicina en el campo: Pañuelo de la Médica Itinerante,
312004,151,331018,Apuesta arriesgada: Aretes de la Jugadora,
312005,152,331019,Preparación con antelación: Gorra del Instructor,
312006,153,331020,Linaje noble: Diadema del Exiliado,
312007,154,331035,Años centella: Casco Ornamentado,
312008,155,331046,Emblema del Destino - Casco Ornamentado,
312009,156,331036,Promesa acorazada: Yelmo Vetusto del General,
312010,157,331047,Tenacidad de la Geoarmada - Yelmo Vetusto del General,
312011,158,331048,Sacudida calamitosa - Máscara Atronadora,
312012,159,331049,Atardecer nubiloso - Deceso del Cinabrio,
312013,160,331050,Recuerdo evocador - Máscara de la Mutabilidad,
312014,161,331051,Extinción policromática - Reminiscencia de la Purificación,
312015,162,331055,Corona perlada: Corona de Watatsumi,
312016,163,331056,Memoria del océano: Perla Oceánica,
312017,164,331057,Herederos del poder: Reminiscencia del Rey del Desierto,
312101,165,331021,Cantar de hielo: Eco de la Escarcha,
312102,166,331022,Andanza en la nieve: Nómada del Invierno,
312201,167,331023,Sueños sumergidos en el tiempo: Gorro de Capitán Manchado de Vino,
312202,168,331024,Pensamientos náufragos: Corazón de las Profundidades,
312301,169,331025,Elegía de las cenizas: Sombrero Abrasador de la Bruja,
312302,170,331026,Disipación llameante: Bruja Carmesí en Llamas,
312401,171,331027,Relámpagos y lluvia: Corona del Invocador de Truenos,
312402,172,331028,Pluma de los cielos tormentosos: Furia del Trueno,
312501,173,331029,Vientos verduzcos: Sombrero de la Cazadora Verde Esmeralda,
312502,174,331030,Sueños de hojas rotas: Sombra Verde Esmeralda,
312601,175,331031,Rocas escarpadas: Máscara de Basalto Inerte,
312602,176,331032,Cordilleras imponentes: Petra Arcaica,
312701,177,331033,Emblema del invocador de lluvias: Corona Láurea,
312702,178,331034,Sabiduría de las vides: Recuerdos del Bosque,
321001,179,332000,El puerto de las mil velas,
321002,180,332001,Ateneo del norte,
321003,181,332002,Contemplación estelar en las nubes,
321004,182,332003,Mansión del Alba,
321005,183,332004,Puesto de observación en Dihua,
321006,184,332005,Congregación de feligreses,
321007,185,332021,Omnipresencia sobre los mortales,
321008,186,332020,Sueño carmesí inmemorial,
321009,187,332022,Palacio nacarado,
321010,188,332023,La ciudad del conocimiento,
321011,189,332024,Siguiendo el sendero hacia el bosque,
321012,190,332025,Guarida del mal,
321013,191,332034,Casa Dorada,
321014,192,332036,Villa Gandharva,
321015,193,332038,Guarida de Stormterror,
322001,194,332006,Paimon - ¡La mejor guía!,
322002,195,332007,Katheryne - Recepcionista del Gremio,
322003,196,332008,Timaeus - Aprendiz de alquimia,
322004,197,332009,Wagner - Herrero,
322005,198,332010,Chef Mao - Genio gourmet,
322006,199,332011,Gordi - Sosegadora de la lluvia,
322007,200,332012,Timmie - Paciencia pueril,
322008,201,332013,Liben - Bazar de las maravillas,
322009,202,332014,Chang el Noveno - Escritor frustrado,
322010,203,332015,Ellin - “Sueños caballerescos”,
322011,204,332016,Tian Lengua de acero - “¿En dónde nos quedamos?”,
322012,205,332017,Liu Su - “¡El desenlace lo sabrán a la próxima!”,
322013,206,332026,Purificación de la calamidad - Hanachirusato,
322014,207,332027,Ocultación de la temari - Pequeño Kujirai,
322015,208,332028,Saciarse es lo primero - Xudong,
322016,209,332029,Confianza sincera - Dunyarzad,
322017,210,332030,Tesoros de la memoria - Rhana,
322018,211,332033,Maestro Zhang - Forjador de arsenales,
322019,212,332035,Setaria - Superando los límites,
322020,213,332037,Yayoi Nanatsuki - Artesana de objetos de laca,
323001,214,332018,Rotación perpetua: Transmutación paramétrica,
323002,215,332019,Comida de emergencia: Ración portátil,
323003,216,332031,Viento misterioso - Abanico de plumas rojas,
323004,217,332032,Lenguaje descifrable - Seelie cazatesoros,
330001,218,333050,Jardines de antaño,
330002,219,333051,Pacto rocoso,
330003,220,333053,Danza jocosa,
330004,221,333055,Ráfaga de la libertad,
330005,222,333057,Hornilla del pueblo,
331101,223,333000,Consonancia elemental: Hielo entrelazado,
331102,224,333001,Consonancia elemental: Hielo fragmentado,
331201,225,333002,Consonancia elemental: Agua entrelazada,
331202,226,333003,Consonancia elemental: Agua medicinal,
331301,227,333004,Consonancia elemental: Fuego entrelazado,
331302,228,333005,Consonancia elemental: Llamas fervientes,
331401,229,333006,Consonancia elemental: Rayos entrelazados,
331402,230,333007,Consonancia elemental: Alto voltaje,
331501,231,333008,Consonancia elemental: Viento entrelazado,
331502,232,333009,Consonancia elemental: Vientos impetuosos,
331601,233,333010,Consonancia elemental: Rocas entrelazadas,
331602,234,333011,Consonancia elemental: Roca resistente,
331701,235,333012,Consonancia elemental: Vegetación entrelazada,
331702,236,333013,Consonancia elemental: Planta trepadora,
331801,237,333037,Un poema desinhibido,
331802,238,333038,Un acuerdo inquebrantable,
331803,239,333039,Sueños mundanos,
331804,240,333040,Sabiduría y júbilo,
332001,241,333014,¡La mejor compañera de viaje!,
332002,242,333015,Relevo,
332003,243,333016,El universo, jugado a los dados,
332004,244,333017,Planificación táctica,
332005,245,333018,¡No oí la campana!,
332006,246,333019,¡Déjemelo a mí!,
332007,247,333020,Retorno de la grulla,
332008,248,333021,Órbita del destino,
332009,249,333022,Experimento alquímico,
332010,250,333023,Maestro de armas,
332011,251,333024,Reliquia divina,
332012,252,333025,Conejito remendado,
332013,253,333026,Despedida,
332014,254,333027,El mal ha sido desterrado,
332015,255,333028,Llamado del abismo,
332016,256,333041,Confabulación invernal,
332017,257,333042,Emboscada desde las alturas,
332018,258,333043,Técnica rompepiedras,
332019,259,333044,Un deseo imposible de abandonar,
332020,260,333045,Buenos amigos,
332021,261,333052,Melodía del gran sueño,
332022,262,333054,¿A dónde fue la Cuchilla Oculta?,
332023,263,333056,¡A Bocajarro!,
332024,264,333058,Lira poética,
333001,265,333029,Guoba de Jueyun,
333002,266,333030,Tentación de Adeptus,
333003,267,333031,Estrellitas de loto,
333004,268,333032,Pollo ahumado del Norte,
333005,269,333033,Pollo asado con miel,
333006,270,333034,Tortilla de papas de Mondstadt,
333007,271,333035,Pizza de champiñones,
333008,272,333036,Rollitos de carne y menta,
333009,273,333046,Huevo frito de Teyvat,
333010,274,333047,Surtido de sashimi,
333011,275,333048,Pollo tandoori,
333012,276,333049,Cangrejo mantequilla,
