Id,CardId,ItemId,Name,
332015,255,333028,อัญเชิญจากก้นเหว,
332016,256,333041,แผนลับในหน้าหนาว,
332017,257,333042,ซุ่มจู่โจมจากอากาศ,
332018,258,333043,วิธีทำลายหิน,
332019,259,333044,อย่ายอมแพ้ต่อความหวังแห่งอิสรภาพ,
332020,260,333045,เพื่อนรัก,
332021,261,333052,บทเพลงแห่งความฝัน,
332022,262,333054,ดาบเร้นคมอยู่แห่งหนใด,
332023,263,333056,ศึกสังเวียน!,
332024,264,333058,Lyresong,
333001,265,333029,Jueyun Guoba,
333002,266,333030,Adeptus' Temptation,
333003,267,333031,Lotus Flower Crisp,
333004,268,333032,Northern Smoked Chicken,
333005,269,333033,Sweet Madame,
333006,270,333034,Mondstadt Hash Brown,
333007,271,333035,Mushroom Pizza,
333008,272,333036,Minty Meat Rolls,
333009,273,333046,Teyvat Fried Egg,
333010,274,333047,Sashimi Platter,
333011,275,333048,Tandoori Roast Chicken,
333012,276,333049,Butter Crab,
