Id,CardId,ItemId,Name,
322018,211,332033,Arsenal Forge: Master Zhang,
322019,212,332035,Crossing the Wall: Setaria,
322020,213,332037,Art of Lacquerwater: Yayoi Nanatsuki,
323001,214,332018,Perpetual Rotation: Parametric Transformation,
323002,215,332019,Emergency Intake: Portable Dish,
323003,216,332031,Ineffable Breeze: Red Feather Fan,
323004,217,332032,Revelation's Potential: Treasure-Seeking Seelie,
330001,218,333050,Ancient Courtyard,
330002,219,333051,Covenant of Rock,
330003,220,333053,Joyous Celebration,
330004,221,333055,Fresh Wind of Freedom,
330005,222,333057,In Every House a Stove,
331101,223,333000,Elemental Resonance: Woven Ice,
331102,224,333001,Elemental Resonance: Shattering Ice,
331201,225,333002,Elemental Resonance: Woven Waters,
331202,226,333003,Elemental Resonance: Soothing Water,
331301,227,333004,Elemental Resonance: Woven Flames,
331302,228,333005,Elemental Resonance: Fervent Flames,
331401,229,333006,Elemental Resonance: Woven Thunder,
331402,230,333007,Elemental Resonance: High Voltage,
331501,231,333008,Elemental Resonance: Woven Winds,
331502,232,333009,Elemental Resonance: Impetuous Winds,
331601,233,333010,Elemental Resonance: Woven Stone,
331602,234,333011,Elemental Resonance: Enduring Rock,
331701,235,333012,Elemental Resonance: Woven Weeds,
331702,236,333013,Elemental Resonance: Sprawling Greenery,
331801,237,333037,Verse of Unchained Happenings,
331802,238,333038,Contract of Eons Unshaken,
331803,239,333039,Dream of Evanescent Eternity,
331804,240,333040,Wisdom of the Joyous Spirits,
332001,241,333014,The Bestest Travel Companion!,
332002,242,333015,Changing Shifts,
332003,243,333016,Toss-Up,
332004,244,333017,Strategize,
332005,245,333018,I Haven't Lost Yet!,
332006,246,333019,Leave it to Me!,
332007,247,333020,When the Crane Returned,
332008,248,333021,Destined Path,
332009,249,333022,Alchemical Experiment,
332010,250,333023,Master of Weaponry,
332011,251,333024,Divine Relic's Installation,
332012,252,333025,Patched-Up Bunny,
332013,253,333026,Send Off,
332014,254,333027,Evil Is Banished,
332015,255,333028,Abyssal Summons,
332016,256,333041,A Conspiracy Under Winter's Resplendence,
332017,257,333042,Fallraid,
332018,258,333043,The Shatterstone Method,
332019,259,333044,Dream of Freedom Unrelinquished,
332020,260,333045,Bosom Friends,
332021,261,333052,Rhythm of the Great Dream,
332022,262,333054,Where Is the Unseen Razor?,
332023,263,333056,Pankration!,
332024,264,333058,Lyresong,
333001,265,333029,Jueyun Guoba,
333002,266,333030,Adeptus' Temptation,
333003,267,333031,Lotus Flower Crisp,
333004,268,333032,Northern Smoked Chicken,
333005,269,333033,Sweet Madame,
333006,270,333034,Mondstadt Hash Brown,
333007,271,333035,Mushroom Pizza,
333008,272,333036,Minty Meat Rolls,
333009,273,333046,Teyvat Fried Egg,
333010,274,333047,Sashimi Platter,
333011,275,333048,Tandoori Roast Chicken,
333012,276,333049,Butter Crab,
