Id,CityId,PoolId,QuestId,Type,Rarity,CenterPosition,Title,Description,Target,
20700,1,2003,2000909,Quest,2,Q20009NPC01,Language Exchange,Go with Ella Musk to the hilichurl camp nearby so she can practice her Hilichurlian.,Go with Ella Musk to the hilichurl camp,
20701,1,2003,2001009,Quest,2,Q20010NPC01,Language Exchange,Go with Ella Musk to the hilichurl camp nearby so she can practice her Hilichurlian.,Go with Ella Musk to the hilichurl camp,
20702,1,2003,2001509,Quest,2,Q20015NPC01,Language Exchange,Go with Ella Musk to the hilichurl camp nearby so she can practice her Hilichurlian.,Go with Ella Musk to the hilichurl camp,
21000,1,2003,2003601,Quest,2,Event_21000,Whispers in the Wind,Glory misses her boyfriend who went on a long journey. She's looking for a way to carry her words to him.,Fulfill Glory's request,
20900,1,2003,2003801,Quest,2,Event_20900,Grateful to the Gods,Jilliana is looking for someone to clean the Statues of The Seven, since she hasn't had time lately...,Fulfill Jilliana's request,
21100,1,2003,2003701,Quest,1,Q20037NPC01GDWTBG,Long Distance Love,Godwin, a Knight of Favonius, is yearning for his lover who stayed in Mondstadt. He's looking for someone to deliver a letter to her...,Deliver Godwin's letter,
21200,1,2003,2003901,Quest,2,Event_21200,Alchemy Is Wonderful!,Timaeus wants to show people the wonders of alchemy...,Discover alchemy,
20600,1,2003,2004001,Quest,2,Event_20600,A New Storm Is Brewing,Sister Vind wishes to get to the top of the watchtower but something has gotten in her way. She's trying to think of a way through...,Help Sister Vind,
21300,1,2003,2004101,Quest,2,Event_21300,Adventure Takes Courage!,Patchi is near the Thousand Winds Temple, trying to find a way to enter...,Help Patchi,
21600,1,2003,2004401,Quest,1,Event_21600,Ellin, the Wannabe Knight,Ellin is working hard to become a knight, but her training doesn't seem to work out. She seems to need some guidance...,Help Ellin train,
21601,1,2003,2005001,Quest,1,Event_21600,Ellin, the Wannabe Knight,Ellin is working hard to become a knight, but her training doesn't seem to work out. She seems to need some guidance...,Complete Ellin's training,
21602,1,2003,2005301,Quest,2,Event_21600,Ellin, the Wannabe Knight,Ellin is working hard to become a knight, but her training doesn't seem to work out. She seems to need some guidance...,Complete Ellin's training,
21603,1,2003,2006501,Quest,2,Event_21600,Ellin, the Wannabe Knight,Ellin is working hard to become a knight, but her training doesn't seem to work out. She seems to need some guidance...,Complete Ellin's training,
21604,1,2003,2006601,Quest,2,Event_21600,Ellin, the Wannabe Knight,Ellin is working hard to become a knight, but her training doesn't seem to work out. She seems to need some guidance...,Complete Ellin's training,
21400,1,2003,2004201,Quest,1,Q20042NPC1Born,Stop, Albert. Stop!,A suspicious person is lurking around the cathedral. Sister Victoria wants someone to deal with them...,Help Sister Victoria,
21500,1,2003,2004301,Quest,1,Q20043NPC1Born,Michelle Never Stops!,Michelle is on her way to work, looking quite exhausted...,Fulfill Michelle's request,
21800,1,2003,2004701,Quest,1,Npc1529Route1_3,Step by Step,Doolan is wandering near the Thousand Winds Temple, clearly worried about something...,Help Doolan,
21700,1,2003,2004801,Quest,1,Event_21700,Pigeon, Duck, and Child,Timmie is sulking again. This time, it's not about a pigeon being scared away...,Fulfill Timmie's request,
21900,1,2003,2004901,Quest,1,Event_21900,A Little Booze Doesn't Hurt...,Nimrod wants to enjoy a few drinks from the tavern, but he needs some help to deal with his wife...,Help Nimrod,
22000,1,2003,2005101,Quest,1,Event_22000,Wines of Mondstadt,The business has always been good at Angel's Share. However, Charles the bartender seems to be troubled by something recently...,Make a perfect cocktail,
22100,1,2003,2005401,Quest,1,Event_22100,Guy in the Background,Guy is feeling depressed...,Fulfill Guy's request,
22200,1,2003,2005801,Quest,1,Event_22200,Nora, Run!,Nora wants to play on top of the statue, but Sister Grace forbids her to...,Fulfill Nora's wish,
22400,1,2003,2006201,Quest,1,Event_22400,The Limitations of an Adventurer,Herman seems to be troubled...,Help Herman,
22500,1,2003,2006001,Quest,1,Event_22500,Things a Father Can Do,Tunner seems to be really sick...,Help Tunner,
22600,1,2003,2002301,Quest,1,Event22600NPCSpawn3,Presumption of Innocence,Sister Victoria seems to be thinking about something...,Help Sister Victoria,
22700,1,2003,2006101,Quest,1,Npc1537Born,Pigeons Go AWOL,Draff is angry at the pigeons he keeps...,Help Draff,
22800,1,2003,2006301,Quest,1,Q20063JackBorn,The Best Audience in All of Mondstadt,An adventure story has gotten Jack all excited. He's desperate for someone to help him track down the monster from the story...,Help Jack,
22900,1,2003,2005901,Quest,1,Event_22900,The More Treasures the Merrier,Marjorie seems to be upset about not having enough goods...,Help Marjorie,
24700,1,2003,2051101,Quest,1,Q20511_AnDongNiInitPos,Miracle Medicine,Anthony requested a prescription from a master physician in Liyue Harbor that can be used to heal Anna.,Help Anthony,
24701,1,2003,2051201,Quest,1,Q20511_AnDongNiInitPos,Miracle Medicine,Anthony requested a prescription from a master physician in Liyue Harbor that can be used to heal Anna.,Help Anthony,
24702,1,2003,2051301,Quest,1,Q20511_AnDongNiInitPos,Miracle Medicine,Anthony requested a prescription from a master physician in Liyue Harbor that can be used to heal Anna.,Help Anthony,
23000,1,2003,2010201,Quest,1,Npc1537Born,A Boy's Letter,Draff of Springvale seems to be fretting over a letter...,Help Draff,
24800,1,2003,2051401,Quest,1,Q20514_AnDongNiInitPos,Recuperating From a Severe Illness,As Anna has been recovering from her illness, she's finally started playing all around the city again. However, Anthony can't seem to find her anywhere...,Find Anna,
24801,1,2003,2051501,Quest,1,Q20514_AnDongNiInitPos,Recuperating From a Severe Illness,As Anna has been recovering from her illness, she's finally started playing all around the city again. However, Anthony can't seem to find her anywhere...,Find Anna,
24802,1,2003,2051601,Quest,1,Q20514_AnDongNiInitPos,Recuperating From a Severe Illness,As Anna has been recovering from her illness, she's finally started playing all around the city again. However, Anthony can't seem to find her anywhere...,Find Anna,
24900,1,2003,2051701,Quest,1,Q20517_Rudolf_InitPos,A Surprise Gift,Rudolf wants to send a gift to his wife, Jilliana, but has no idea what to give her. He's at a loss about what to do...,Help Rudolf,
24100,1,2003,2051801,Quest,1,Q20518_Vile_InitPos,A Commission From "That Guy",After taking care of Jilliana's matter, Vile came again to inform you that "That Guy" has another commission for you.,Complete "A Commission from 'That Guy'",
24101,1,2003,2051901,Quest,1,Q20518_Vile_InitPos,A Commission From "That Guy",After taking care of Jilliana's matter, Vile came again to inform you that "That Guy" has another commission for you.,Complete "A Commission from 'That Guy'",
23100,1,2003,2006801,Quest,1,NpcFemaleDayStand09Born,Sorry, Timmie!,Timmie seems to have a bone to pick with you over some matter. Perhaps Sister Grace might know a way to help resolve things between you two...,Complete Grace's request,
23300,1,2003,2010301,Quest,1,Q20103NPCBorn,Poetry Exchange,Ella Musk believes she's come up with another way to communicate with hilichurls. She's looking for somebody to help carry out her idea...,Help Ella Musk,
24300,1,2003,2070001,Quest,1,Q20700_Start,Reliable Helper,The Snezhnayan merchant Tsarevich is looking for a dependable person to help him resolve a few problems.,Get compensation from Tsarevich,
23600,1,2003,2060001,Quest,1,Event_23600_Revised,Tales of Winter,In Mondstadt, the Fatui member Viktor is recruiting people to join their cause. This may be a good opportunity to pry into what the Fatui is up to.,Talk to Viktor to get information on the Fatui,
24000,1,2003,2070101,Quest,1,Q20701_Start,A Returning Customer,Siegfria can't stop thinking about the delectable Jade Parcels. Oh how she wants to taste it again...,Cook for Siegfria,
24500,1,2003,2070201,Quest,1,Q20702_Start,Basic Knowledge of the Knights,Swan of the Knights of Favonius wants to help the Honorary Knight review some basic knowledge about the Knights and Mondstadt.,Learn more about Mondstadt,
24600,1,2003,2070301,Quest,1,Q20703_Start,Leaves on the Wind,Edith wants to write a new book about Anemo, but she's looking for some inspiration...,Help Edith find an Anemo Leaf,
27700,1,2003,2070401,Quest,1,Q20704_Start,,,,
24200,1,2003,2010401,Quest,1,Npc1596Born,Cleanup At Dawn II,At the behest of head housemaid Adelinde, maids Moco and Hillie have begun cleaning up. However, they seem to have run into a spot of trouble...,Help Moco and Hillie out.,
28600,1,2003,4112501,Quest,1,Q41125jieke,Meteorites and Adventure,Jack from the Adventurers' Guild seems to have some ideas on what to do about those fallen meteorites...,Help Jack,
28900,1,2003,2006901,Quest,1,Q20069_npc,Floral Fresh,Flowers don't stay fresh for long. Flora, the owner of the Floral Whisper, has been thinking of ways to preserve them better...,Help Flora,
29000,1,2003,2007015,Quest,1,Q20069_npc,Fresh Flora,To help Flora ascertain the effectiveness of putting plants in cold storage, you must head to Dragonspine once again to retrieve the flowers buried in the snow...,Help Flora retrieve the flowers,
29001,1,2003,2007112,Quest,1,Q20069_npc,Fresh Flora,To help Flora ascertain the effectiveness of putting plants in cold storage, you must head to Dragonspine once again to retrieve the flowers buried in the snow...,Help Flora retrieve the flowers,
29002,1,2003,2007213,Quest,1,Q20069_npc,Fresh Flora,To help Flora ascertain the effectiveness of putting plants in cold storage, you must head to Dragonspine once again to retrieve the flowers buried in the snow...,Help Flora retrieve the flowers,
29100,1,2003,2007301,Quest,1,Q20073_startPos,Emergency Supplies,Riese is preparing emergency supplies to protect some reckless adventurers from getting in trouble on Dragonspine...,Help Riese,
28800,1,2003,2052001,Quest,1,Q20520tommy,Only Half-Frozen,Despite being well on the way towards freezing to death, Tommy the adventurer is concerned about one thing only: his incomplete commission...,Help Tommy,
29200,1,2003,2052101,Quest,1,Q20521target,Eat It While It's Hot,The aroma of food wafts toward you from a camp below Dragonspine — but Chef Harris seems anxious about something...,Help Iris,
29400,1,2003,2000301,Quest,1,Q20003_Gede,Owe Mora, Pay Mora,Something seems to be troubling Goth...,Help Goth,
29500,1,2003,2000401,Quest,1,Q20004_N1606,Owe Mora, Pay Mora,Something seems to be troubling Goth...,Help Goth,
29900,1,2003,2002901,Quest,1,Event_23600_Revised,Return to Days of Winter,Viktor, a Fatuus stationed in Mondstadt, has finally received orders to return home...,Help Viktor,
40010,1,2003,2001401,Quest,1,Q2002001_N1408,Adventurer Exam: Battle Tactics,Anna from Mondstadt would really like to become an adventurer...,Help Anna,
40020,1,2003,2002001,Quest,1,Q2002001_N1408,Adventurer Exam: The Art of Adventure,Anna from Mondstadt would really like to become an adventurer...,Help Anna,
40030,1,2003,2002101,Quest,1,Q2002105_N1405,Adventurer Exam: Taking Flight,Anna from Mondstadt would really like to become an adventurer...,Help Anna,
40031,1,2003,2006701,Quest,1,Q2002105_N1405,Adventurer Exam: Taking Flight,Anna from Mondstadt would really like to become an adventurer...,Help Anna,
40040,1,2003,2003301,Quest,1,Q2002001_N1408,Anna the Adventurer!,It appears that Anna from Mondstadt has successfully become an adventurer.,Help Anna,
40041,1,2003,2004601,Quest,1,Q2002001_N1408,Anna the Adventurer!,It appears that Anna from Mondstadt has successfully become an adventurer.,Help Anna,
40042,1,2003,2005201,Quest,1,Q2002001_N1408,Anna the Adventurer!,It appears that Anna from Mondstadt has successfully become an adventurer.,Help Anna,
40050,1,2003,2003401,Quest,1,Q2002001_N1408,Anna the Adventurer!,It appears that Anna from Mondstadt has successfully become an adventurer.,Help Anna,
15000,2,1101,0,Scene,0,Event_15000,Capsizing Waves,A group of hilichurls is practicing their on-water fighting skills. Defeat all of them and put an end to this threat. Dropping them into the water might work wonders...,Defeat all opponents,
15001,2,1101,0,Scene,0,Event_15001,Capsizing Waves,A group of hilichurls is practicing their on-water fighting skills. Defeat all of them and put an end to this threat. Dropping them into the water might work wonders...,Defeat all opponents,
15002,2,1101,0,Scene,0,Event_15002,Capsizing Waves,A group of hilichurls is practicing their on-water fighting skills. Defeat all of them and put an end to this threat. Dropping them into the water might work wonders...,Defeat all opponents,
15100,2,1102,0,Scene,0,Event_15100,Straight to the Heart,Reach the destination within the time limit. Defeating an opponent will give you a little bit of extra time.,Complete the Time Challenge,
15101,2,1102,0,Scene,0,Event_15101,Straight to the Heart,Reach the destination within the time limit. Defeating an opponent will give you a little bit of extra time.,Complete the Time Challenge,
15103,2,1102,0,Scene,0,Event_15103,Straight to the Heart,Reach the destination within the time limit. Defeating an opponent will give you a little bit of extra time.,Complete the Time Challenge,
15104,2,1102,0,Scene,0,Event_15104,Straight to the Heart,Reach the destination within the time limit. Defeating an opponent will give you a little bit of extra time.,Complete the Time Challenge,
15105,2,1102,0,Scene,0,Event_15105,Straight to the Heart,Reach the destination within the time limit. Defeating an opponent will give you a little bit of extra time.,Complete the Time Challenge,
15200,2,1104,0,Scene,0,Event_15200,Why Hit Rocks?,A group of hilichurls is wandering in the wilderness. Some of them are Geo-enhanced. Defeat all of them and put an end to this threat.,Defeat all opponents,
15201,2,1104,0,Scene,0,Event_15201,Why Hit Rocks?,A group of hilichurls is wandering in the wilderness. Some of them are Geo-enhanced. Defeat all of them and put an end to this threat.,Defeat all opponents,
15202,2,1104,0,Scene,0,Event_15202,Why Hit Rocks?,A group of hilichurls is wandering in the wilderness. Some of them are Geo-enhanced. Defeat all of them and put an end to this threat.,Defeat all opponents,
15203,2,1104,0,Scene,0,Event_15203,Why Hit Rocks?,A group of hilichurls is wandering in the wilderness. Some of them are Geo-enhanced. Defeat all of them and put an end to this threat.,Defeat all opponents,
15204,2,1104,0,Scene,0,Event_15204,Why Hit Rocks?,A group of hilichurls is wandering in the wilderness. Some of them are Geo-enhanced. Defeat all of them and put an end to this threat.,Defeat all opponents,
15205,2,1104,0,Scene,0,Event_15205,Why Hit Rocks?,A group of hilichurls is wandering in the wilderness. Some of them are Geo-enhanced. Defeat all of them and put an end to this threat.,Defeat all opponents,
15206,2,1104,0,Scene,0,Event_15206,Why Hit Rocks?,A group of hilichurls is wandering in the wilderness. Some of them are Geo-enhanced. Defeat all of them and put an end to this threat.,Defeat all opponents,
15207,2,1104,0,Scene,0,Event_15207,Why Hit Rocks?,A group of hilichurls is wandering in the wilderness. Some of them are Geo-enhanced. Defeat all of them and put an end to this threat.,Defeat all opponents,
15208,2,1104,0,Scene,0,Event_15208,Why Hit Rocks?,A group of hilichurls is wandering in the wilderness. Some of them are Geo-enhanced. Defeat all of them and put an end to this threat.,Defeat all opponents,
15300,2,1103,0,Scene,2,Event_15300,A Small Step for Hilichurls,Hilichurls are building a camp in the wilderness to gather their kin. Defeat them to put an end to this threat.,Defeat all opponents,
15302,2,1103,0,Scene,2,Event_15302,A Small Step for Hilichurls,Hilichurls are building a camp in the wilderness to gather their kin. Defeat them to put an end to this threat.,Defeat all opponents,
15303,2,1103,0,Scene,2,Event_15303,A Small Step for Hilichurls,Hilichurls are building a camp in the wilderness to gather their kin. Defeat them to put an end to this threat.,Defeat all opponents,
15304,2,1103,0,Scene,2,Event_15304,A Small Step for Hilichurls,Hilichurls are building a camp in the wilderness to gather their kin. Defeat them to put an end to this threat.,Defeat all opponents,
15400,2,1103,0,Scene,2,Event_15400,Spreading Evil,An Abyss Mage was seen performing a ritual on the hilichurls. Defeat them to put an end to this threat.,Defeat all opponents,
15401,2,1103,0,Scene,2,Event_15401,Spreading Evil,An Abyss Mage was seen performing a ritual on the hilichurls. Defeat them to put an end to this threat.,Defeat all opponents,
15403,2,1103,0,Scene,2,Event_15403,Spreading Evil,An Abyss Mage was seen performing a ritual on the hilichurls. Defeat them to put an end to this threat.,Defeat all opponents,
15404,2,1103,0,Scene,2,Event_15404,Spreading Evil,An Abyss Mage was seen performing a ritual on the hilichurls. Defeat them to put an end to this threat.,Defeat all opponents,
15405,2,1103,0,Scene,2,Event_15405,Spreading Evil,An Abyss Mage was seen performing a ritual on the hilichurls. Defeat them to put an end to this threat.,Defeat all opponents,
15501,2,1103,0,Scene,0,Event_15501,Increasing Danger,Hilichurls are building towers in the wilderness. Destroy them quickly.,Destroy the hilichurl towers,
15502,2,1103,0,Scene,0,Event_15502,Increasing Danger,Hilichurls are building towers in the wilderness. Destroy them quickly.,Destroy the hilichurl towers,
15503,2,1103,0,Scene,0,Event_15503,Increasing Danger,Hilichurls are building towers in the wilderness. Destroy them quickly.,Destroy the hilichurl towers,
15504,2,1103,0,Scene,0,Event_15504,Increasing Danger,Hilichurls are building towers in the wilderness. Destroy them quickly.,Destroy the hilichurl towers,
15505,2,1103,0,Scene,0,Event_15505,Increasing Danger,Hilichurls are building towers in the wilderness. Destroy them quickly.,Destroy the hilichurl towers,
15600,2,1104,0,Scene,0,Event_15600,Pudgy Pyrotechnicians,Hilichurls are manufacturing exploding barrels in the wilderness. Stop them!,Defeat all opponents,
15601,2,1104,0,Scene,0,Event_15601,Pudgy Pyrotechnicians,Hilichurls are manufacturing exploding barrels in the wilderness. Stop them!,Defeat all opponents,
15602,2,1104,0,Scene,0,Event_15602,Pudgy Pyrotechnicians,Hilichurls are manufacturing exploding barrels in the wilderness. Stop them!,Defeat all opponents,
15603,2,1104,0,Scene,0,Event_15603,Pudgy Pyrotechnicians,Hilichurls are manufacturing exploding barrels in the wilderness. Stop them!,Defeat all opponents,
15604,2,1104,0,Scene,0,Event_15604,Pudgy Pyrotechnicians,Hilichurls are manufacturing exploding barrels in the wilderness. Stop them!,Defeat all opponents,
15701,2,1103,0,Scene,0,Event_15701,Emergency,A Fatui Agent has been sighted in the wilderness, threatening the safety of the peripheral areas. Defeat it to put an end to this threat.,Defeat the Fatui Agent,
15702,2,1103,0,Scene,0,Event_15702,Emergency,A Ruin Guard has been sighted wandering the wilderness, threatening the safety of the surrounding area. Defeat it to put an end to this threat.,Defeat Ruin Guards,
