Id,CardId,ItemId,Name,
214061,91,330537,Кудзё Сара: Грех гордыни,
214071,92,330543,Сёгун Райдэн: Бесчисленные мечты,
214081,93,330544,Яэ Мико: Божественная тень святилища,
214091,94,330553,Лиза: Импульс ведьмы,
214101,95,330558,«Разумное распределение» Дори,
215011,96,330514,Сахароза: Энтропия хаоса,
215021,97,330515,Джинн: Королевство Одуванчиков,
215031,98,330532,Венти: Объятья ветра,
215041,99,330533,Сяо: Завоеватель зла,
215051,100,330551,Каэдэхара Кадзуха: Поэзия песен ветра,
215061,101,330555,Странник: Бури грёз,
216011,102,330516,Нин Гуан: Стратегические запасы,
216021,103,330517,Ноэлль: Я прикрою!,
216031,104,330534,Чжун Ли: Господство земли,
216041,105,330545,Альбедо: Сошествие духовности,
216051,106,330539,Аратаки Итто: Аратаки итибан,
217011,107,330518,Коллеи: Возвращение цветов,
217021,108,330535,Тигнари: Острый глаз,
217031,109,330546,Нахида: Семя потаённых знаний,
217041,110,330556,Яо Яо: Благодетельность,
217051,111,330559,«Всё рождено землёй» Бай Чжу,
221011,112,330547,Маг Крио цицинов: Холодный взгляд цицина,
222011,113,330519,Подобно потоку,
222021,114,330526,Секрет зеркала,
223011,115,330520,Тайный сбор,
223021,116,330548,Чтец Бездны: Разжигание пламени,
224011,117,330536,Электро гипостазис: Поглощающая призма,
225011,118,330521,Кукла-мечник,
226011,119,330522,Отлитый из камня,
227011,120,330527,Облако спор,
311101,121,331000,Руководство по магии: Погибель бури и волны,
311102,122,331001,Церемониальные мемуары: Безмятежность,
311103,123,331002,Атлас ветров: Небесный атлас,
311104,124,331038,Песнь тысячи рассветов: Сновидения тысячи ночей,
311105,125,331052,Полнота луны: Плод восполнения,
311201,126,331003,Погибель пламени и воды: Лук ворона,
311202,127,331004,Церемониальный лук: Безмятежность,
311203,128,331005,Эхо небесной поэзии: Небесное крыло,
311204,129,331037,Волевая стрела: Лук Амоса,
311205,130,331039,Гимн разлуки: Элегия погибели,
311206,131,331053,Наставления лесов: Приближённый короля,
311301,132,331006,Белоснежное серебро: Меч из белого железа,
311302,133,331007,Церемониальный двуручный меч: Безмятежность,
311303,134,331008,Горная тропа: Волчья погибель,
311304,135,331040,Пронзивший небо: Небесное величие,
311305,136,331041,Мятежный страж: Меч-колокол,
311401,137,331009,Обжигающее серебро: Белоснежная кисть,
311402,138,331010,Зло не пройдёт: Каменное копьё,
311403,139,331011,Резные крылья: Небесная ось,
311404,140,331042,Золочёное величество: Покоритель вихря,
311405,141,331043,Сон вне времени: Сияющая жатва,
311406,142,331054,Лунные тени чащобы: Пронзающий луну,
311501,143,331012,Верный спутник: Меч путешественника,
311502,144,331013,Церемониальный меч: Безмятежность,
311503,145,331014,Меч Сокола: Да направит тебя ветер,
311504,146,331044,Пронзающий клык: Небесный меч,
311505,147,331045,Дружественный бриз: Меч Фавония,
312001,148,331015,Следопыт: Повязка искателя приключений,
312002,149,331016,Беспечный венец: Серебряная корона везунчика,
312003,150,331017,Медицинские практики: Платок целителя,
312004,151,331018,Любитель риска: Серёжки азартного игрока,
312005,152,331019,Всегда готов: Кепка инструктора,
312006,153,331020,Благородное потомство: Корона изгнанника,
312007,154,331035,Проблеск прошлого: Украшенный кабуто,
312008,155,331046,Эмблема рассечённой судьбы: Украшенный кабуто,
312009,156,331036,Нерушимое обещание: Древний шлем генерала,
312010,157,331047,Стойкость Миллелита: Древний шлем генерала,
312011,158,331048,Сокрушительное бедствие: Громогласный облик,
312012,159,331049,Плотные облака: Киноварное загробье,
312013,160,331050,Пробуждающаяся память: Непостоянный лик,
312014,161,331051,Угасание многоцветья: Воспоминания Симэнавы,
312015,162,331055,Жемчужный венец: Корона Ватацуми,
312016,163,331056,Воспоминания глубин: Моллюск морских красок,
312017,164,331057,Поколения ставленников: Тень Короля песков,
312101,165,331021,Хладная песнь далёких земель: Эхо осколков инея,
312102,166,331022,Зимний скиталец: Заблудший в метели,
312201,167,331023,Глубокие сны: Треуголка в пятнах вина,
312202,168,331024,Корабельные обломки: Сердце глубин,
312301,169,331025,Пепельная тоска: Тлеющая ведьмина шляпа,
312302,170,331026,Пылающее рассеивание: Горящая алая ведьма,
312401,171,331027,Дождь и молнии: Корона призывателя грома,
312402,172,331028,Шлейф штормового неба: Громогласный рёв ярости,
312501,173,331029,Зелёные ветра: Венок изумрудного охотника,
312502,174,331030,Сны о сломленных листьях: Изумрудная тень,
312601,175,331031,Зубчатый камень: Маска из одинокого базальта,
312602,176,331032,Скалистый утёс: Архаичный камень,
312701,177,331033,Знак призывателя дождя: Лавровый венец,
312702,178,331034,Мудрость лозы: Воспоминания дремучего леса,
321001,179,332000,Порт тысячи судов,
321002,180,332001,Хранилище томов Северянина,
321003,181,332002,Звёзды сквозь облака,
321004,182,332003,Усадьба лучей рассвета,
321005,183,332004,Точка обзора Тростниковых островов,
321006,184,332005,Собрание благочестивых,
321007,185,332021,Всевидящий бог: Бренный Мир,
321008,186,332020,Алые сны далёких времён,
321009,187,332022,Жемчужный дворец,
321010,188,332023,Город, где обитает вся мудрость,
321011,189,332024,Следуя по лесной тропе,
321012,190,332025,Логово нечисти,
321013,191,332034,Золотая палата,
321014,192,332036,Гандхарва,
321015,193,332038,Логово Ужаса Бури,
322001,194,332006,Паймон, лучший компаньон,
322002,195,332007,Катерина, секретарь Гильдии,
322003,196,332008,Алхимик Тимей,
322004,197,332009,Кузнец Вагнер,
322005,198,332010,Гениальный шеф-повар Мао,
322006,199,332011,«Ясное небо» Пухляш,
322007,200,332012,«Истинное терпение» Тимми,
322008,201,332013,«Изумительные изделия» Ли Бэнь,
322009,202,332014,Чан Девятый, несчастный эрудит,
322010,203,332015,«Сон рыцаря» Айлин,
322011,204,332016,«На чём это мы остановились» Тянь Железный Язык,
322012,205,332017,«В следующем выпуске» Лю Су,
322013,206,332026,Избавление от бедствий: Ханатирусато,
322014,207,332027,Замыслы тэмари: Малыш Кудзирай,
322015,208,332028,Перерыв на обед: Сюй Дун,
322016,209,332029,Искренняя убеждённость: Дуньярзада,
322017,210,332030,Жемчужина памяти: Рана,
322018,211,332033,Арсенальная кузница: Мастер Чжан,
322019,212,332035,Через высокую стену: Сетария,
322020,213,332037,Искусство лакировки: Яёй Нанацуки,
323001,214,332018,Бесконечное вращение: Параметрический преобразователь,
323002,215,332019,Экстренный приём: Походное блюдо,
323003,216,332031,Таинственный ветер: Веер из красных перьев,
323004,217,332032,Интерпретация слов: Поисковая фея,
330001,218,333050,Старинный двор,
330002,219,333051,Каменный завет,
330003,220,333053,Танец радости,
330004,221,333055,Бриз свободы,
330005,222,333057,Очаг в каждом доме,
331101,223,333000,Элементальный резонанс: Переплетение Крио,
331102,224,333001,Элементальный резонанс: Расколотый лёд,
331201,225,333002,Элементальный резонанс: Переплетение Гидро,
331202,226,333003,Элементальный резонанс: Успокаивающая вода,
331301,227,333004,Элементальный резонанс: Переплетение Пиро,
331302,228,333005,Элементальный резонанс: Пылающий огонь,
331401,229,333006,Элементальный резонанс: Переплетение Электро,
331402,230,333007,Элементальный резонанс: Высокое напряжение,
331501,231,333008,Элементальный резонанс: Переплетение Анемо,
331502,232,333009,Элементальный резонанс: Проворный ветер,
331601,233,333010,Элементальный резонанс: Переплетение Гео,
331602,234,333011,Элементальный резонанс: Несокрушимый камень,
331701,235,333012,Элементальный резонанс: Переплетение Дендро,
331702,236,333013,Элементальный резонанс: Ползучая зелень,
331801,237,333037,Непринуждённое сочинение,
331802,238,333038,Нерушимое соглашение,
331803,239,333039,Бренные мечты,
331804,240,333040,Ликование мудрости духов,
332001,241,333014,Самый лучший компаньон!,
332002,242,333015,Смена дежурства,
332003,243,333016,Бросок,
332004,244,333017,Стратег,
332005,245,333018,Это ещё не конец!,
332006,246,333019,Поручи это мне!,
332007,247,333020,Журавль после возвращенья,
332008,248,333021,Начертанный путь,
332009,249,333022,Алхимический эксперимент,
332010,250,333023,Мастерское владение оружием,
332011,251,333024,Установка божественной реликвии,
332012,252,333025,Штопаный зайчик,
332013,253,333026,Последний путь,
332014,254,333027,И зло изгнано,
332015,255,333028,Призыв Бездны,
332016,256,333041,Зимний замысел,
332017,257,333042,Воздушное нападение,
332018,258,333043,Каменоломная техника,
332019,259,333044,Надежду взрастим мы в горячих сердцах,
332020,260,333045,Дорогой друг,
332021,261,333052,Песня великого сновидения,
332022,262,333054,Где же Скрытый клинок?,
332023,263,333056,Панкратион!,
332024,264,333058,Поэзия лиры,
333001,265,333029,Заоблачный гоба,
333002,266,333030,Искушение Адепта,
333003,267,333031,Печенье лотоса,
333004,268,333032,Копчёный цыплёночек,
333005,269,333033,Цыплёнок в медовом соусе,
333006,270,333034,Мондштадтские оладушки,
333007,271,333035,Грибная пицца,
333008,272,333036,Мясные рулетики с мятой,
333009,273,333046,Яичница по-тейватски,
333010,274,333047,Ассорти из сашими,
333011,275,333048,Цыплёнок в тандыре,
333012,276,333049,Краб в масле,
