Id,CardId,ItemId,Name,
323002,215,332019,Tiếp Tế Khẩn Cấp - Thức Ăn Tiện Lợi,
323003,216,332031,Ngọn Gió Xa Lạ - Quạt Lông Đỏ,
323004,217,332032,Họa Chăng Thấu Hiểu - Tiên Linh Tầm Bảo,
330001,218,333050,Sân Vườn Cổ Xưa,
330002,219,333051,Khế Ước Bàn Nham,
330003,220,333053,Vũ Điệu Vui Vẻ,
330004,221,333055,Làn Gió Tự Do,
330005,222,333057,Bếp Lửa Của Mọi Nhà,
331101,223,333000,Cộng Hưởng Nguyên Tố: Băng Giao Thoa,
331102,224,333001,Cộng Hưởng Nguyên Tố: Băng Vụn Vỡ,
331201,225,333002,Cộng Hưởng Nguyên Tố: Thủy Giao Thoa,
331202,226,333003,Cộng Hưởng Nguyên Tố: Thủy Trị Liệu,
331301,227,333004,Cộng Hưởng Nguyên Tố: Hỏa Giao Thoa,
331302,228,333005,Cộng Hưởng Nguyên Tố: Hỏa Nhiệt Tình,
331401,229,333006,Cộng Hưởng Nguyên Tố: Lôi Giao Thoa,
331402,230,333007,Cộng Hưởng Nguyên Tố: Lôi Mạnh Mẽ,
331501,231,333008,Cộng Hưởng Nguyên Tố: Phong Giao Thoa,
331502,232,333009,Cộng Hưởng Nguyên Tố: Phong Nhạy Bén,
331601,233,333010,Cộng Hưởng Nguyên Tố: Nham Giao Thoa,
331602,234,333011,Cộng Hưởng Nguyên Tố: Nham Kiên Định,
331701,235,333012,Cộng Hưởng Nguyên Tố: Thảo Giao Thoa,
331702,236,333013,Cộng Hưởng Nguyên Tố: Thảo Sinh Sôi,
331801,237,333037,Thơ Kể Chuyện Tự Do,
331802,238,333038,Khế Ước Muôn Đời Không Đổi,
331803,239,333039,Mộng Phù Thế Chúng Sinh,
331804,240,333040,Trí Tuệ Vạn Linh Hoan Hỉ,
332001,241,333014,Đồng Đội Tốt Nhất!,
332002,242,333015,Thời Gian Thay Ca,
332003,243,333016,Một Ném Càn Khôn,
332004,244,333017,Bàn Luận Chiến Lược,
332005,245,333018,Bổn Đại Gia Chưa Thua Đâu!,
332006,246,333019,Cứ Giao Cho Tôi!,
332007,247,333020,Khi Hạc Quay Về,
332008,248,333021,Quỹ Đạo Của Chòm Sao,
332009,249,333022,Thí Nghiệm Giả Kim,
332010,250,333023,Tinh Thông Võ Thuật,
332011,251,333024,Thần Bảo Dời Cung,
332012,252,333025,Thỏ May Vá,
332013,253,333026,Tiễn Bạn Lên Đường,
332014,254,333027,Tà Ác Rút Lui,
332015,255,333028,Tiếng Gọi Của Vực Sâu,
332016,256,333041,Âm Mưu Ngày Đông,
332017,257,333042,Tập Kích Từ Trên Cao,
332018,258,333043,Bổ Đá Phá Núi,
332019,259,333044,Đừng Từ Bỏ Hy Vọng Tự Do,
332020,260,333045,Người Bạn Chí Cốt,
332021,261,333052,Giai Điệu Giấc Mơ,
332022,262,333054,Tàng Phong Nơi Nào,
332023,263,333056,Đối Kháng!,
332024,264,333058,Bài Thơ Tiếng Nhạc,
333001,265,333029,Cơm Cháy Tuyệt Vân,
333002,266,333030,Tiên Nhảy Tường,
333003,267,333031,Bánh Hoa Sen,
333004,268,333032,Gà Xông Khói Phía Bắc,
333005,269,333033,Gà Nấu Hoa Ngọt,
333006,270,333034,Bánh Khoai Tây Mondstadt,
333007,271,333035,Pizza Nấm Rơm Nướng,
333008,272,333036,Thịt Rừng Cuộn Bạc Hà,
333009,273,333046,Trứng Chiên Teyvat,
333010,274,333047,Sashimi,
333011,275,333048,Gà Nướng Tandoori,
333012,276,333049,Cua Phủ Bơ,
