Id,CityId,PoolId,QuestId,Type,Rarity,CenterPosition,Title,Description,Target,
10403,1,1003,0,Scene,2,Event_10403,圓滾滾的易爆物,丘丘人正在野外製作危險的炸藥桶，材料是…史萊姆？！快去消滅它們！,消滅所有魔物,
10404,1,1003,0,Scene,2,Event_10404,圓滾滾的易爆物,丘丘人正在野外製作危險的炸藥桶，材料是…史萊姆？！快去消滅它們！,消滅所有魔物,
10405,1,1003,0,Scene,2,Event_10405,圓滾滾的易爆物,丘丘人正在野外製作危險的炸藥桶，材料是…史萊姆？！快去消滅它們！,消滅所有魔物,
10700,1,1003,0,Scene,2,Event_10700,危險運輸現象,丘丘人們正護送著史萊姆氣球前進，上面似乎載有危險的貨物。摧毀丘丘人的史萊姆氣球，掃清這股威脅。,摧毀史萊姆氣球,
10701,1,1003,0,Scene,2,Event_10701,危險運輸現象,丘丘人們正護送著史萊姆氣球前進，上面似乎載有危險的貨物。摧毀丘丘人的史萊姆氣球，掃清這股威脅。,摧毀史萊姆氣球,
10702,1,1003,0,Scene,2,Event_10702,危險運輸現象,丘丘人們正護送著史萊姆氣球前進，上面似乎載有危險的貨物。摧毀丘丘人的史萊姆氣球，掃清這股威脅。,摧毀史萊姆氣球,
10800,1,1002,0,Scene,2,Event_10800,極速前進,在限定時間內抵達終點，消滅魔物可以略為延長時間。,在限定時間內抵達終點,
10801,1,1002,0,Scene,2,Event_10801,極速前進,在限定時間內抵達終點，消滅魔物可以略為延長時間。,在限定時間內抵達終點,
10900,1,1001,0,Scene,2,Event_10900,安全運輸法則,一具用來運輸物資的熱氣球似乎被魔物盯上了。不能讓魔物奪取物資，因此請護送這具熱氣球安全抵達目的地。,護送貨運熱氣球安全抵達目的地,
11000,1,1003,0,Scene,2,Event_11000,冷冰冰的大麻煩,砰！丘丘人引爆了炸藥桶，但是…怎麼這麼冷？快挫敗他們的危險陰謀！,消滅所有魔物,
11001,1,1003,0,Scene,2,Event_11001,冷冰冰的大麻煩,砰！丘丘人引爆了炸藥桶，但是…怎麼這麼冷？快挫敗他們的危險陰謀！,消滅所有魔物,
11100,1,1002,0,Scene,2,Event_11100,臨危受命,丘丘霜鎧王在野外遊蕩，威脅著周邊區域的安全，前往將其消滅。,消滅丘丘霜鎧王,
11200,1,1002,0,Scene,2,Event_11200,極速前進,在限定時間內抵達終點，消滅魔物可以略為延長時間。,在限定時間內抵達終點,
11300,1,1001,0,Scene,2,Event_11300,固若金湯,消滅所有魔物，完整守護地脈鎮石。,完成守護地脈鎮石挑戰,
11301,1,1001,0,Scene,2,Event_11301,固若金湯,消滅所有魔物，完整守護地脈鎮石。,完成守護地脈鎮石挑戰,
11400,1,1001,0,Scene,2,Event_11400,「為了執行官大人！」,「為了執行官大人…」愚人眾似乎正聚在一起低聲謀劃著什麼危險的事情，絕不能讓他們再到處作亂了！,擊敗所有敵人,
11401,1,1001,0,Scene,2,Event_11401,「為了執行官大人！」,「為了執行官大人…」愚人眾似乎正聚在一起低聲謀劃著什麼危險的事情，絕不能讓他們再到處作亂了！,擊敗所有敵人,
20500,1,2003,2000101,Quest,2,EventTest01,此路不通？,昆恩被路障阻攔後，被丘丘人圍攻。消滅魔物，解救昆恩。,解救昆恩,
20501,1,2003,2001101,Quest,2,Event_20501,此路不通？,安東尼被路障阻攔後，被丘丘人圍攻。消滅魔物，解救安東尼。,解救安東尼,
20502,1,2003,2001201,Quest,2,Event_20502,此路不通？,米拉娜被路障阻攔後，被丘丘人圍攻。消滅魔物，解救米拉娜。,解救米拉娜,
20503,1,2003,2001301,Quest,2,Event_20503,此路不通？,傑克被路障阻攔後，被丘丘人圍攻。消滅魔物，解救傑克。,解救傑克,
20400,1,2003,2000501,Quest,2,Q20005NPC,鑰匙是易丟物,懷爾德正在到處尋找自己弄丟的鑰匙。,幫助懷爾德尋找鑰匙,
20401,1,2003,2002501,Quest,2,Q20025NPC,鑰匙是易丟物,懷爾德正在到處尋找自己弄丟的鑰匙。,幫助懷爾德尋找鑰匙,
20402,1,2003,2003501,Quest,2,Q20025NPC,鑰匙是易丟物,懷爾德正在到處尋找自己弄丟的鑰匙。,幫助懷爾德尋找鑰匙,
20403,1,2003,2001901,Quest,2,Q20005NPC,鑰匙是易丟物,懷爾德正在到處尋找自己弄丟的鑰匙。,幫助懷爾德尋找鑰匙,
20300,1,2003,2000601,Quest,2,Event102,餐品訂單,幫助莎拉小姐將餐品送給訂餐人。,將餐品送給歐琳小姐,
20301,1,2003,2001601,Quest,2,Event20301,餐品訂單,幫助莎拉小姐將餐品送給訂餐人。,將餐品送給神秘訂餐人,
20302,1,2003,2002601,Quest,2,Event20302,餐品訂單,幫助莎拉小姐將餐品送給訂餐人。,準備餐品並送給訂餐人,
20100,1,2003,2000709,Quest,2,Q20007NPC,緊急修理,艾倫的貨車被魔物破壞，蒐集材料，幫助他修好貨車。,幫助艾倫修理貨車,
20101,1,2003,2001709,Quest,2,Q20017NPC,緊急修理,法拉的貨車被魔物破壞，搜集材料，幫助他修好貨車。,幫助法拉修理貨車,
20102,1,2003,2001809,Quest,2,Q20018NPC,緊急修理,瑪伽的貨車被魔物破壞，搜集材料，幫助他修好貨車。,幫助瑪伽修理貨車,
20200,1,2003,2000801,Quest,1,Event_20200,圓滾滾的大團騷亂！,史萊姆突然出現在了蒙德碼頭，前往消滅它們，制止這場騷亂。,解決史萊姆的騷亂,
20201,1,2003,2002701,Quest,2,Event_20201,圓滾滾的大團騷亂！,史萊姆突然出現在了晨曦酒莊，前往消滅它們，制止這場騷亂。,解決史萊姆的騷亂,
20202,1,2003,2002801,Quest,2,Event_20202,圓滾滾的大團騷亂！,史萊姆突然出現在了清泉鎮，前往消滅它們，制止這場騷亂。,解決史萊姆的騷亂,
20700,1,2003,2000909,Quest,2,Q20009NPC01,語言交流,陪同艾拉·馬斯克一同前往丘丘人營地，進行丘丘人口語練習。,陪同艾拉·馬斯克練習丘丘口語,
20701,1,2003,2001009,Quest,2,Q20010NPC01,語言交流,陪同艾拉·馬斯克一同前往丘丘人營地，進行丘丘人口語練習。,陪同艾拉·馬斯克練習丘丘口語,
20702,1,2003,2001509,Quest,2,Q20015NPC01,語言交流,陪同艾拉·馬斯克一同前往丘丘人營地，進行丘丘人口語練習。,陪同艾拉·馬斯克練習丘丘口語,
21000,1,2003,2003601,Quest,2,Event_21000,願風帶走思念,雙目失明的葛蘿麗思念著遠遊的男友，正在尋找傳遞自己心願的方式…,完成葛蘿麗的心願,
20900,1,2003,2003801,Quest,2,Event_20900,報答神明的方式,吉麗安那小姐正在尋找一個人，替她去清理久未打掃的七天神像…,完成吉麗安娜的心願,
21100,1,2003,2003701,Quest,1,Q20037NPC01GDWTBG,觸不可及的戀人,西風騎士古德溫正惦記著在蒙德城裡的戀人，正在找人幫他送信回去問候…,幫助古德溫送信,
21200,1,2003,2003901,Quest,2,Event_21200,煉金術的魅力所在,蒂瑪烏斯正期待著向人展示煉金術的魅力…,感受煉金術的魅力,
20600,1,2003,2004001,Quest,2,Event_20600,新的風暴尚未出現,芬德修女想要登上瞭望塔，但似乎被什麼擋住了，她正在思索通過的方法…,幫助芬德修女,
21300,1,2003,2004101,Quest,2,Event_21300,冒險就要勇於前進！,徘徊在千風神殿附近的帕琪小姐，正在煩惱著進入神殿的方法…,幫助帕琪小姐,
21600,1,2003,2004401,Quest,1,Event_21600,艾琳，未來的騎士——,為了成為一名騎士，艾琳正在努力練習，但卻始終不得章法。艾琳希望有人能來指導她…,指導艾琳的訓練,
21601,1,2003,2005001,Quest,1,Event_21600,艾琳，未來的騎士——,為了成為一名騎士，艾琳正在努力練習，但卻始終不得章法。艾琳希望有人能來指導她…,完成艾琳的試煉,
21602,1,2003,2005301,Quest,2,Event_21600,艾琳，未來的騎士——,為了成為一名騎士，艾琳正在努力練習，但卻始終不得章法。艾琳希望有人能來指導她…,完成艾琳的試煉,
21603,1,2003,2006501,Quest,2,Event_21600,艾琳，未來的騎士——,為了成為一名騎士，艾琳正在努力練習，但卻始終不得章法。艾琳希望有人能來指導她…,完成艾琳的試煉,
21604,1,2003,2006601,Quest,2,Event_21600,艾琳，未來的騎士——,為了成為一名騎士，艾琳正在努力練習，但卻始終不得章法。艾琳希望有人能來指導她…,完成艾琳的試煉,
21400,1,2003,2004201,Quest,1,Q20042NPC1Born,艾伯特先生，別再衝了——！,有可疑的人在教堂周圍徘徊，維多利亞修女正在尋找願意處理這件事的人…,幫助維多利亞修女,
21500,1,2003,2004301,Quest,1,Q20043NPC1Born,永不停歇的風與蜜雪兒小姐,蜜雪兒小姐正在去工作的路上，但是看起來她已經很疲憊了…,完成蜜雪兒的心願,
21800,1,2003,2004701,Quest,1,Npc1529Route1_3,冒險就要步步為營,徘徊在千風神殿附近的杜蘭先生，正在為某事煩惱著…,幫助杜蘭先生,
21700,1,2003,2004801,Quest,1,Event_21700,鴿子、鴨子、小孩子,提米又在生悶氣，但這次似乎並不是鴿子被嚇走了這麼簡單…,完成提米的心願,
21900,1,2003,2004901,Quest,1,Event_21900,蒙德酒客,為了能安心喝幾杯小酒，寧錄先生正在酒館裡找人幫忙…,幫助寧錄先生,
22000,1,2003,2005101,Quest,1,Event_22000,蒙德城的酒,『天使的饋贈』酒館生意一直很好，但最近酒保查爾斯卻有點煩惱…,調製一杯美酒,
22100,1,2003,2005401,Quest,1,Event_22100,無人注意的蓋伊,蓋伊先生正在憂鬱著…,完成蓋伊的心願,
22200,1,2003,2005801,Quest,1,Event_22200,諾拉快跑！,諾拉想要去風神像上玩，但葛瑞絲修女並不同意…,完成諾拉的心願,
22400,1,2003,2006201,Quest,1,Event_22400,「冒險家」的能力極限,赫爾曼先生正在煩惱…,幫助赫爾曼先生,
22500,1,2003,2006001,Quest,1,Event_22500,父親能做的事,特納先生似乎病得很厲害…,幫助特納先生,
22600,1,2003,2002301,Quest,1,Event22600NPCSpawn3,無罪推定,維多利亞修女似乎正在思考一件事…,幫助維多利亞修女,
22700,1,2003,2006101,Quest,1,Npc1537Born,鴿子習慣一去不回,杜拉夫先生正因為自己養的鴿子們而生氣…,幫助杜拉夫先生,
22800,1,2003,2006301,Quest,1,Q20063JackBorn,全蒙德最好的聽眾,傑克正因為冒險故事而興奮，想要找人幫他去實地搜索故事中怪物的蹤跡…,幫助傑克,
22900,1,2003,2005901,Quest,1,Event_22900,寶物…來者不拒！,瑪喬麗小姐似乎正因為貨物不足而煩惱…,幫助瑪喬麗小姐,
24700,1,2003,2051101,Quest,1,Q20511_AnDongNiInitPos,奇藥廬中來,安東尼向璃月港的一位「神醫」求到了一帖藥方，用來治療安娜的病…,幫助安東尼,
24701,1,2003,2051201,Quest,1,Q20511_AnDongNiInitPos,奇藥廬中來,安東尼向璃月港的一位「神醫」求到了一帖藥方，用來治療安娜的病…,幫助安東尼,
24702,1,2003,2051301,Quest,1,Q20511_AnDongNiInitPos,奇藥廬中來,安東尼向璃月港的一位「神醫」求到了一帖藥方，用來治療安娜的病…,幫助安東尼,
23000,1,2003,2010201,Quest,1,Npc1537Born,一個男孩的去信,清泉鎮的杜拉夫先生，似乎正為了一封信而煩惱…,幫助杜拉夫,
24800,1,2003,2051401,Quest,1,Q20514_AnDongNiInitPos,大病初癒,安娜的病逐漸好了起來，她終於可以到處玩了。不過，安東尼總是找不到她…,尋找安娜,
24801,1,2003,2051501,Quest,1,Q20514_AnDongNiInitPos,大病初癒,安娜的病逐漸好了起來，她終於可以到處玩了。不過，安東尼總是找不到她…,尋找安娜,
24802,1,2003,2051601,Quest,1,Q20514_AnDongNiInitPos,大病初癒,安娜的病逐漸好了起來，她終於可以到處玩了。不過，安東尼總是找不到她…,尋找安娜,
24900,1,2003,2051701,Quest,1,Q20517_Rudolf_InitPos,驚喜大禮,魯道夫先生想要送自己的妻子吉麗安娜小姐一份禮物，但是卻不知道送什麼才好，他正為此而煩惱…,幫助魯道夫,
24100,1,2003,2051801,Quest,1,Q20518_Vile_InitPos,「那位先生」的委託,在吉麗安娜小姐的事情告一段落後，薇爾小姐再次找了過來，她說「那位先生」又有了新的委託…,完成「那位先生」的委託,
24101,1,2003,2051901,Quest,1,Q20518_Vile_InitPos,「那位先生」的委託,在吉麗安娜小姐的事情告一段落後，薇爾小姐再次找了過來，她說「那位先生」又有了新的委託…,完成「那位先生」的委託,
23100,1,2003,2006801,Quest,1,NpcFemaleDayStand09Born,提米，對不起！,#提米正因為某件事而與{F#妳}{M#你}賭著氣。葛瑞絲修女也許知道能與提米和解的方法…,完成葛瑞絲的囑託,
23300,1,2003,2010301,Quest,1,Q20103NPCBorn,詩歌交流,艾拉·馬斯克又想出了一個和丘丘人交流的新方法。她正在尋找一個人，來幫助她進行這次的實踐…,幫助艾拉·馬斯克,
24300,1,2003,2070001,Quest,1,Q20700_Start,說到做到,至冬國的商人察列維奇正在尋找一個可靠的人來幫助他解決一些小問題…,獲得察列維奇的報酬,
23600,1,2003,2060001,Quest,1,Event_23600_Revised,來自冬天的故事,在蒙德城裡的「愚人眾」成員維克多，正想要招募人加入「愚人眾」。 這似乎是探聽「愚人眾」情報的好機會…,向維克多探聽愚人眾的情報,
24000,1,2003,2070101,Quest,1,Q20701_Start,回頭客,齊格芙麗雅對「翡玉什錦袋」的味道念念不忘，很想再次品嚐…,幫齊格芙麗雅做料理,
24500,1,2003,2070201,Quest,1,Q20702_Start,西風騎士的基礎知識,西風騎士斯萬想幫助榮譽騎士鞏固一下關於西風騎士團與蒙德城的某些基礎常識…,瞭解蒙德的知識,
24600,1,2003,2070301,Quest,1,Q20703_Start,落葉歸風,艾迪絲想要以「風」為主題寫一本新書，她正在為此尋找靈感…,幫艾迪絲尋找風元素樹葉,
27700,1,2003,2070401,Quest,1,Q20704_Start,,,,
24200,1,2003,2010401,Quest,1,Npc1596Born,酒莊大掃除之二,在女僕長愛德琳的安排下，女僕摩可和海莉也開始了打掃，但是，她們似乎遇到了一點麻煩…,幫助摩可和海莉,
28600,1,2003,4112501,Quest,1,Q41125jieke,隕石與冒險,對於那些從天而降的隕石，蒙德城冒險家協會的傑克似乎又有了一些新主意…,幫助傑克,
28900,1,2003,2006901,Quest,1,Q20069_npc,趁鮮花氣息逗留,因為鮮花難以長久保存，鮮花商店「花語」的店主芙蘿拉小姐正在思考著關於保存鮮花的方法…,幫助芙蘿拉,
29000,1,2003,2007015,Quest,1,Q20069_npc,願鮮花氣息逗留,#為了幫芙蘿拉小姐確認「冷藏花卉」的效果，{F#妳}{M#你}需要再次前往雪山，取回之前埋進雪中的花卉…,幫芙蘿拉小姐取回花卉,
29001,1,2003,2007112,Quest,1,Q20069_npc,願鮮花氣息逗留,#為了幫芙蘿拉小姐確認「冷藏花卉」的效果，{F#妳}{M#你}需要再次前往雪山，取回之前埋進雪中的花卉…,幫芙蘿拉小姐取回花卉,
29002,1,2003,2007213,Quest,1,Q20069_npc,願鮮花氣息逗留,#為了幫芙蘿拉小姐確認「冷藏花卉」的效果，{F#妳}{M#你}需要再次前往雪山，取回之前埋進雪中的花卉…,幫芙蘿拉小姐取回花卉,
29100,1,2003,2007301,Quest,1,Q20073_startPos,應急補給,為了讓一些過於莽撞的冒險家不至於在雪山中遇險，里瑟先生正準備在雪山裡放置一些應急補給…,幫助里瑟,
28800,1,2003,2052001,Quest,1,Q20520tommy,中度冰寒,在雪山中，快被凍成冰塊的冒險家湯米還在惦記著自己那份未完成的委託…,幫助湯米,
29200,1,2003,2052101,Quest,1,Q20521target,趁熱食用,雪山下的營地中傳來了美食的香氣，廚師哈里斯卻似乎正在為什麼事而煩惱…,幫助玉霞,
29400,1,2003,2000301,Quest,1,Q20003_Gede,應付盡付,歌德先生似乎正在為某件事煩惱…,幫助歌德,
29500,1,2003,2000401,Quest,1,Q20004_N1606,應付盡付,歌德先生似乎正在為某件事煩惱…,幫助歌德,
29900,1,2003,2002901,Quest,1,Event_23600_Revised,向冬日回歸,待在蒙德城的愚人眾維克多先生終於接到了回國的命令…,幫助維克多,
40010,1,2003,2001401,Quest,1,Q2002001_N1408,冒險家測驗·作戰方式,蒙德城的安娜真的想要成為冒險家…,幫助安娜,
40020,1,2003,2002001,Quest,1,Q2002001_N1408,冒險家測驗·冒險訣竅,蒙德城的安娜真的想要成為冒險家…,幫助安娜,
40030,1,2003,2002101,Quest,1,Q2002105_N1405,冒險家測驗·起飛方式,蒙德城的安娜真的想要成為冒險家…,幫助安娜,
40031,1,2003,2006701,Quest,1,Q2002105_N1405,冒險家測驗·起飛方式,蒙德城的安娜真的想要成為冒險家…,幫助安娜,
40040,1,2003,2003301,Quest,1,Q2002001_N1408,冒險家，安娜！,蒙德城的安娜，似乎已經成功地成為了一位冒險家。,幫助安娜,
40041,1,2003,2004601,Quest,1,Q2002001_N1408,冒險家，安娜！,蒙德城的安娜，似乎已經成功地成為了一位冒險家。,幫助安娜,
40042,1,2003,2005201,Quest,1,Q2002001_N1408,冒險家，安娜！,蒙德城的安娜，似乎已經成功地成為了一位冒險家。,幫助安娜,
40050,1,2003,2003401,Quest,1,Q2002001_N1408,冒險家，安娜！,蒙德城的安娜，似乎已經成功地成為了一位冒險家。,幫助安娜,
15000,2,1101,0,Scene,0,Event_15000,波傾浪覆,一群丘丘人正在練習水上作戰的方法。消滅所有魔物，掃除這股威脅。如果能讓它們跌入水中，也許會有奇效…,消滅所有魔物,
15001,2,1101,0,Scene,0,Event_15001,波傾浪覆,一群丘丘人正在練習水上作戰的方法。消滅所有魔物，掃除這股威脅。如果能讓它們跌入水中，也許會有奇效…,消滅所有魔物,
15002,2,1101,0,Scene,0,Event_15002,波傾浪覆,一群丘丘人正在練習水上作戰的方法。消滅所有魔物，掃除這股威脅。如果能讓它們跌入水中，也許會有奇效…,消滅所有魔物,
15100,2,1102,0,Scene,0,Event_15100,長驅直入,在限定時間內抵達終點。消滅魔物會稍微延長時間。,完成限時抵達挑戰,
15101,2,1102,0,Scene,0,Event_15101,長驅直入,在限定時間內抵達終點。消滅魔物會稍微延長時間。,完成限時抵達挑戰,
15103,2,1102,0,Scene,0,Event_15103,長驅直入,在限定時間內抵達終點。消滅魔物會稍微延長時間。,完成限時抵達挑戰,
15104,2,1102,0,Scene,0,Event_15104,長驅直入,在限定時間內抵達終點。消滅魔物會稍微延長時間。,完成限時抵達挑戰,
15105,2,1102,0,Scene,0,Event_15105,長驅直入,在限定時間內抵達終點。消滅魔物會稍微延長時間。,完成限時抵達挑戰,
15200,2,1104,0,Scene,0,Event_15200,何以擊石？,一群丘丘人正在野外遊蕩，威脅著過往行人，其中一部分以「岩」強化了自身。消滅所有魔物，清除這股威脅。,消滅所有魔物,
15201,2,1104,0,Scene,0,Event_15201,何以擊石？,一群丘丘人正在野外遊蕩，威脅著過往行人，其中一部分以「岩」強化了自身。消滅所有魔物，清除這股威脅。,消滅所有魔物,
15202,2,1104,0,Scene,0,Event_15202,何以擊石？,一群丘丘人正在野外遊蕩，威脅著過往行人，其中一部分以「岩」強化了自身。消滅所有魔物，清除這股威脅。,消滅所有魔物,
15203,2,1104,0,Scene,0,Event_15203,何以擊石？,一群丘丘人正在野外遊蕩，威脅著過往行人，其中一部分以「岩」強化了自身。消滅所有魔物，清除這股威脅。,消滅所有魔物,
15204,2,1104,0,Scene,0,Event_15204,何以擊石？,一群丘丘人正在野外遊蕩，威脅著過往行人，其中一部分以「岩」強化了自身。消滅所有魔物，清除這股威脅。,消滅所有魔物,
15205,2,1104,0,Scene,0,Event_15205,何以擊石？,一群丘丘人正在野外遊蕩，威脅著過往行人，其中一部分以「岩」強化了自身。消滅所有魔物，清除這股威脅。,消滅所有魔物,
15206,2,1104,0,Scene,0,Event_15206,何以擊石？,一群丘丘人正在野外遊蕩，威脅著過往行人，其中一部分以「岩」強化了自身。消滅所有魔物，清除這股威脅。,消滅所有魔物,
15207,2,1104,0,Scene,0,Event_15207,何以擊石？,一群丘丘人正在野外遊蕩，威脅著過往行人，其中一部分以「岩」強化了自身。消滅所有魔物，清除這股威脅。,消滅所有魔物,
15208,2,1104,0,Scene,0,Event_15208,何以擊石？,一群丘丘人正在野外遊蕩，威脅著過往行人，其中一部分以「岩」強化了自身。消滅所有魔物，清除這股威脅。,消滅所有魔物,
15300,2,1103,0,Scene,2,Event_15300,丘丘人的一小步,一群丘丘人在野外建立了營地，意在聚集更多丘丘人。前往消滅所有魔物，清除這股威脅。,消滅所有魔物,
15302,2,1103,0,Scene,2,Event_15302,丘丘人的一小步,一群丘丘人在野外建立了營地，意在聚集更多丘丘人。前往消滅所有魔物，清除這股威脅。,消滅所有魔物,
15303,2,1103,0,Scene,2,Event_15303,丘丘人的一小步,一群丘丘人在野外建立了營地，意在聚集更多丘丘人。前往消滅所有魔物，清除這股威脅。,消滅所有魔物,
15304,2,1103,0,Scene,2,Event_15304,丘丘人的一小步,一群丘丘人在野外建立了營地，意在聚集更多丘丘人。前往消滅所有魔物，清除這股威脅。,消滅所有魔物,
15400,2,1103,0,Scene,2,Event_15400,邪惡的擴張,一名深淵法師正對丘丘人進行怪異的儀式。前往消滅所有魔物，清除這股威脅。,消滅所有魔物,
15401,2,1103,0,Scene,2,Event_15401,邪惡的擴張,一名深淵法師正對丘丘人進行怪異的儀式。前往消滅所有魔物，清除這股威脅。,消滅所有魔物,
15403,2,1103,0,Scene,2,Event_15403,邪惡的擴張,一名深淵法師正對丘丘人進行怪異的儀式。前往消滅所有魔物，清除這股威脅。,消滅所有魔物,
15404,2,1103,0,Scene,2,Event_15404,邪惡的擴張,一名深淵法師正對丘丘人進行怪異的儀式。前往消滅所有魔物，清除這股威脅。,消滅所有魔物,
15405,2,1103,0,Scene,2,Event_15405,邪惡的擴張,一名深淵法師正對丘丘人進行怪異的儀式。前往消滅所有魔物，清除這股威脅。,消滅所有魔物,
15501,2,1103,0,Scene,0,Event_15501,攀高危險,丘丘人在野外修建了用於瞭望的哨塔，快去將哨塔完全摧毀。,摧毀丘丘人哨塔,
15502,2,1103,0,Scene,0,Event_15502,攀高危險,丘丘人在野外修建了用於瞭望的哨塔，快去將哨塔完全摧毀。,摧毀丘丘人哨塔,
15503,2,1103,0,Scene,0,Event_15503,攀高危險,丘丘人在野外修建了用於瞭望的哨塔，快去將哨塔完全摧毀。,摧毀丘丘人哨塔,
15504,2,1103,0,Scene,0,Event_15504,攀高危險,丘丘人在野外修建了用於瞭望的哨塔，快去將哨塔完全摧毀。,摧毀丘丘人哨塔,
