Id,CityId,PoolId,QuestId,Type,Rarity,CenterPosition,Title,Description,Target,
10505,1,1002,0,Scene,2,Event_10505,Situation critique,Un Gardien des ruines est apparu et erre dans la nature. Éliminez-le pour mettre fin à la menace qu'il représente.,Éliminez le Gardien des ruines.,
10506,1,1002,0,Scene,2,Event_10506,Situation critique,Un Gardien des ruines est apparu et erre dans la nature. Éliminez-le pour mettre fin à la menace qu'il représente.,Éliminez le Gardien des ruines.,
10507,1,1002,0,Scene,2,Event_10507,Situation critique,Un Noyau de tempête est apparu dans la nature. Éliminez-le pour mettre fin à la menace qu'il représente.,Éliminez le Noyau de tempête.,
10300,1,1003,0,Scene,2,DUMMY_POS 3001 000276,Escalade dangereuse,Les Brutocollinus sont en train de construire des tours dans la nature. Il faut vite les détruire !,Détruisez les tours des Brutocollinus.,
10301,1,1003,0,Scene,2,Event_10301,Escalade dangereuse,Les Brutocollinus sont en train de construire des tours dans la nature. Il faut vite les détruire !,Détruisez les tours des Brutocollinus.,
10302,1,1003,0,Scene,2,Event_10302,Escalade dangereuse,Les Brutocollinus sont en train de construire des tours dans la nature. Il faut vite les détruire !,Détruisez les tours des Brutocollinus.,
10303,1,1003,0,Scene,2,Event_10303,Escalade dangereuse,Les Brutocollinus sont en train de construire des tours dans la nature. Il faut vite les détruire !,Détruisez les tours des Brutocollinus.,
10304,1,1003,0,Scene,2,Event_10304,Escalade dangereuse,Les Brutocollinus sont en train de construire des tours dans la nature. Il faut vite les détruire !,Détruisez les tours des Brutocollinus.,
10305,1,1003,0,Scene,2,Event_10305,Escalade dangereuse,Les Brutocollinus sont en train de construire des tours dans la nature. Il faut vite les détruire !,Détruisez les tours des Brutocollinus.,
10306,1,1003,0,Scene,2,Event_10306,Escalade dangereuse,Les Brutocollinus sont en train de construire des tours dans la nature. Il faut vite les détruire !,Détruisez les tours des Brutocollinus.,
10400,1,1003,0,Scene,2,DUMMY_POS 3001 300100163,Ronds et explosifs,Des Brutocollinus sont en train de fabriquer des explosifs dangereux dans la nature... et avec des Blobs ?! Arrêtez-les rapidement.,Éliminez tous les monstres.,
10401,1,1003,0,Scene,2,Event_10401,Ronds et explosifs,Des Brutocollinus sont en train de fabriquer des explosifs dangereux dans la nature... et avec des Blobs ?! Arrêtez-les rapidement.,Éliminez tous les monstres.,
10402,1,1003,0,Scene,2,Event_10402,Ronds et explosifs,Des Brutocollinus sont en train de fabriquer des explosifs dangereux dans la nature... et avec des Blobs ?! Arrêtez-les rapidement.,Éliminez tous les monstres.,
10403,1,1003,0,Scene,2,Event_10403,Ronds et explosifs,Des Brutocollinus sont en train de fabriquer des explosifs dangereux dans la nature... et avec des Blobs ?! Arrêtez-les rapidement.,Éliminez tous les monstres.,
10404,1,1003,0,Scene,2,Event_10404,Ronds et explosifs,Des Brutocollinus sont en train de fabriquer des explosifs dangereux dans la nature... et avec des Blobs ?! Arrêtez-les rapidement.,Éliminez tous les monstres.,
10405,1,1003,0,Scene,2,Event_10405,Ronds et explosifs,Des Brutocollinus sont en train de fabriquer des explosifs dangereux dans la nature... et avec des Blobs ?! Arrêtez-les rapidement.,Éliminez tous les monstres.,
10700,1,1003,0,Scene,2,Event_10700,Une cargaison à risque,Des Brutocollinus escortent un ballon de Blobs qui semble assez dangereux. Éliminez le ballon gardé par les Brutocollinus et mettez fin à cette menace.,Détruisez le ballon Blob.,
10701,1,1003,0,Scene,2,Event_10701,Une cargaison à risque,Des Brutocollinus escortent un ballon de Blobs qui semble assez dangereux. Éliminez le ballon gardé par les Brutocollinus et mettez fin à cette menace.,Détruisez le ballon Blob.,
10702,1,1003,0,Scene,2,Event_10702,Une cargaison à risque,Des Brutocollinus escortent un ballon de Blobs qui semble assez dangereux. Éliminez le ballon gardé par les Brutocollinus et mettez fin à cette menace.,Détruisez le ballon Blob.,
10800,1,1002,0,Scene,2,Event_10800,Course contre le temps,Atteignez la destination dans le temps imparti. Chaque monstre éliminé sur le chemin vous fera gagner du temps.,Atteignez la destination dans le temps imparti.,
10801,1,1002,0,Scene,2,Event_10801,Course contre le temps,Atteignez la destination dans le temps imparti. Chaque monstre éliminé sur le chemin vous fera gagner du temps.,Atteignez la destination dans le temps imparti.,
10900,1,1001,0,Scene,2,Event_10900,La sécurité avant tout,Un ballon transportant des marchandises est la cible de monstres. Ne les laissez pas l'abattre et protégez-le jusqu'à ce qu'il arrive à destination.,Escortez le ballon jusqu'à sa destination.,
11000,1,1003,0,Scene,2,Event_11000,Des soucis givrés,Boum ! Les Brutocollinus ont fait détoner leurs tonneaux explosifs, mais... Pourquoi fait-il si froid ? Contrecarrez vite leurs plans diaboliques !,Éliminez tous les monstres.,
11001,1,1003,0,Scene,2,Event_11001,Des soucis givrés,Boum ! Les Brutocollinus ont fait détoner leurs tonneaux explosifs, mais... Pourquoi fait-il si froid ? Contrecarrez vite leurs plans diaboliques !,Éliminez tous les monstres.,
11100,1,1002,0,Scene,2,Event_11100,Situation critique,Un Chef Brutogivré est apparu et erre dans la nature. Éliminez-le pour mettre fin à la menace qu'il représente.,Éliminez le Chef Brutogivré.,
11200,1,1002,0,Scene,2,Event_11200,Course contre le temps,Atteignez la destination dans le temps imparti. Chaque monstre éliminé sur le chemin vous fera gagner du temps.,Atteignez la destination dans le temps imparti.,
11300,1,1001,0,Scene,2,Event_11300,Mur d'airain,Éliminez tous les monstres et protégez le Monolithe des lignes énergétiques.,Terminez le défi de protection du Monolithe des lignes énergétiques.,
11301,1,1001,0,Scene,2,Event_11301,Mur d'airain,Éliminez tous les monstres et protégez le Monolithe des lignes énergétiques.,Terminez le défi de protection du Monolithe des lignes énergétiques.,
11400,1,1001,0,Scene,2,Event_11400,« Pour les Exécuteurs ! »,« Pour les Exécuteurs... » Les Fatui se seraient regroupés pour mettre sur pied un plan dangereux. Ne les laissez pas arriver à leurs fins !,Éliminez tous les ennemis.,
11401,1,1001,0,Scene,2,Event_11401,« Pour les Exécuteurs ! »,« Pour les Exécuteurs... » Les Fatui se seraient regroupés pour mettre sur pied un plan dangereux. Ne les laissez pas arriver à leurs fins !,Éliminez tous les ennemis.,
20500,1,2003,2000101,Quest,2,EventTest01,Route bloquée ?,Des Brutocollinus ont profité d'une route barrée pour tendre une embuscade à Quinn. Éliminez les créatures et sauvez-le.,Sauvez Quinn.,
20501,1,2003,2001101,Quest,2,Event_20501,Route bloquée ?,Des Brutocollinus ont profité d'une route barrée pour tendre une embuscade à Anthony. Éliminez les créatures et sauvez-le.,Sauvez Anthony.,
20502,1,2003,2001201,Quest,2,Event_20502,Route bloquée ?,Des Brutocollinus ont profité d'une route barrée pour tendre une embuscade à Milana. Éliminez les créatures et sauvez-la.,Sauvez Milana.,
20503,1,2003,2001301,Quest,2,Event_20503,Route bloquée ?,Des Brutocollinus ont profité d'une route barrée pour tendre une embuscade à Jack. Éliminez les créatures et sauvez-le.,Sauvez Jack.,
20400,1,2003,2000501,Quest,2,Q20005NPC,Clé perdue,Wyatt est en train de chercher une clé qu'il a perdue.,Aidez Wyatt à retrouver sa clé.,
20401,1,2003,2002501,Quest,2,Q20025NPC,Clé perdue,Wyatt est en train de chercher une clé qu'il a perdue.,Aidez Wyatt à retrouver sa clé.,
20402,1,2003,2003501,Quest,2,Q20025NPC,Clé perdue,Wyatt est en train de chercher une clé qu'il a perdue.,Aidez Wyatt à retrouver sa clé.,
20403,1,2003,2001901,Quest,2,Q20005NPC,Clé perdue,Wyatt est en train de chercher une clé qu'il a perdue.,Aidez Wyatt à retrouver sa clé.,
20300,1,2003,2000601,Quest,2,Event102,Livraison à domicile,Aidez Sara à livrer le plat au client.,Livrez le plat à Orlane.,
20301,1,2003,2001601,Quest,2,Event20301,Livraison à domicile,Aidez Sara à livrer le plat au client.,Livrez le plat au bon client.,
20302,1,2003,2002601,Quest,2,Event20302,Livraison à domicile,Aidez Sara à livrer le plat au client.,Préparez et livrez le plat à Draff.,
20100,1,2003,2000709,Quest,2,Q20007NPC,Réparation urgente,Le convoi de marchandise d'Alan a été détruit par des monstres, il a besoin de matériaux pour le réparer.,Aidez Alan à réparer son véhicule.,
20101,1,2003,2001709,Quest,2,Q20017NPC,Réparation urgente,Le convoi de marchandise de Farah a été détruit par des monstres, il a besoin de matériaux pour le réparer.,Aidez Farah à réparer son véhicule.,
20102,1,2003,2001809,Quest,2,Q20018NPC,Réparation urgente,Le convoi de marchandise de Magar a été détruit par des monstres, il a besoin de matériaux pour le réparer.,Aidez Magar à réparer son véhicule.,
20200,1,2003,2000801,Quest,1,Event_20200,Que d'agitation !,Des Blobs sont apparus dans le port de Mondstadt. Éliminez-les pour mettre fin à leur agitation.,Mettre fin à l'agitation causée par les Blobs.,
20201,1,2003,2002701,Quest,2,Event_20201,Que d'agitation !,Des Blobs sont apparus au Domaine de l'Aurore. Éliminez-les pour mettre fin à leur agitation.,Mettre fin à l'agitation causée par les Blobs.,
20202,1,2003,2002801,Quest,2,Event_20202,Que d'agitation !,Des Blobs sont apparus à Deauclaire. Éliminez-les pour mettre fin à leur agitation.,Mettre fin à l'agitation causée par les Blobs.,
20700,1,2003,2000909,Quest,2,Q20009NPC01,Échange linguistique,Accompagnez Ella Musk au camp de Brutocollinus pour qu'elle puisse pratiquer la langue des Brutocollinus.,Accompagnez Ella Musk au camp de Brutocollinus.,
20701,1,2003,2001009,Quest,2,Q20010NPC01,Échange linguistique,Accompagnez Ella Musk au camp de Brutocollinus pour qu'elle puisse pratiquer la langue des Brutocollinus.,Accompagnez Ella Musk au camp de Brutocollinus.,
20702,1,2003,2001509,Quest,2,Q20015NPC01,Échange linguistique,Accompagnez Ella Musk au camp de Brutocollinus pour qu'elle puisse pratiquer la langue des Brutocollinus.,Accompagnez Ella Musk au camp de Brutocollinus.,
21000,1,2003,2003601,Quest,2,Event_21000,Emporté par le vent,Le compagnon de Gloria, qui est parti en voyage, lui manque. Cette dernière cherche un moyen de lui faire parvenir un message...,Aidez Gloria.,
20900,1,2003,2003801,Quest,2,Event_20900,Reconnaissance envers les dieux,Gillianna cherche quelqu'un pour nettoyer la Statue des Sept, qu'elle n'a pas eu le temps d'entretenir...,Aidez Gillianna.,
21100,1,2003,2003701,Quest,1,Q20037NPC01GDWTBG,Loin des yeux, près du cœur,Godwin, un chevalier de l'Ordre de Favonius, se languit de sa petite amie, Gloria, qui est restée à Mondstadt. Il cherche quelqu'un qui puisse lui transmettre une lettre...,Livrez la lettre de Godwin.,
21200,1,2003,2003901,Quest,2,Event_21200,L'alchimie, c'est magique !,Timaeus voudrait montrer les merveilles de l'alchimie à tout le monde...,Découvrez l'alchimie.,
20600,1,2003,2004001,Quest,2,Event_20600,Tempête à l'horizon,Sœur Vind souhaite se rendre à la tour de guet, mais quelque chose l'en empêche. Elle cherche un moyen de contourner le problème...,Aidez Sœur Vind.,
21300,1,2003,2004101,Quest,2,Event_21300,L'aventure demande du courage !,Patty fait les cent pas devant le Temple des Mille Vents en essayant de trouver un moyen d'y entrer...,Aidez Patty.,
21600,1,2003,2004401,Quest,1,Event_21600,Eileen, apprentie chevalier,Eileen travaille très dur en vue de devenir un jour chevalier, mais ses efforts ne semblent pas suffire. Elle aurait bien besoin d'un coup de pouce...,Aidez Eileen dans son entraînement.,
21601,1,2003,2005001,Quest,1,Event_21600,Eileen, apprentie chevalier,Eileen travaille très dur en vue de devenir un jour chevalier, mais ses efforts ne semblent pas suffire. Elle aurait bien besoin d'un coup de pouce...,Terminez l'entraînement d'Eileen.,
21602,1,2003,2005301,Quest,2,Event_21600,Eileen, apprentie chevalier,Eileen travaille très dur en vue de devenir un jour chevalier, mais ses efforts ne semblent pas suffire. Elle aurait bien besoin d'un coup de pouce...,Terminez l'entraînement d'Eileen.,
21603,1,2003,2006501,Quest,2,Event_21600,Eileen, apprentie chevalier,Eileen travaille très dur en vue de devenir un jour chevalier, mais ses efforts ne semblent pas suffire. Elle aurait bien besoin d'un coup de pouce...,Terminez l'entraînement d'Eileen.,
21604,1,2003,2006601,Quest,2,Event_21600,Eileen, apprentie chevalier,Eileen travaille très dur en vue de devenir un jour chevalier, mais ses efforts ne semblent pas suffire. Elle aurait bien besoin d'un coup de pouce...,Terminez l'entraînement d'Eileen.,
21400,1,2003,2004201,Quest,1,Q20042NPC1Born,Sieur Albert, arrêtez-vous !,Un individu suspect traîne aux alentours de la cathédrale. Sœur Victoria aimerait que quelqu'un l'aide à s'en débarrasser...,Aidez Sœur Victoria.,
21500,1,2003,2004301,Quest,1,Q20043NPC1Born,Rien n'arrête Michelle !,Michelle est en route pour aller travailler, mais elle a l'air très fatiguée...,Aidez Michelle.,
21800,1,2003,2004701,Quest,1,Npc1529Route1_3,L'aventure, étape par étape,Doolan fait les cent pas devant le Temple des Mille Vents. Quelque chose le tracasse...,Aidez Doolan.,
21700,1,2003,2004801,Quest,1,Event_21700,Pigeon, canard et enfant,Timmy boude encore. Cette fois, c'est plus qu'une histoire de pigeon effrayé...,Aidez Timmy.,
21900,1,2003,2004901,Quest,1,Event_21900,Un dernier verre,Nimrod voudrait boire quelques verres tranquillement à la taverne. Pour cela, il aurait besoin qu'on l'aide à distraire quelqu'un...,Aidez Nimrod.,
22000,1,2003,2005101,Quest,1,Event_22000,Le vin de Mondstadt,Les affaires sont bonnes au Cadeau de l'Ange, mais quelque chose semble préoccuper Charles le barman ces derniers temps...,Préparez un cocktail.,
22100,1,2003,2005401,Quest,1,Event_22100,Qui prête attention à Guy ?,Guy a l'air abattu...,Aidez Guy.,
22200,1,2003,2005801,Quest,1,Event_22200,Cours, Nora, cours !,Nora veut jouer sur la statue de l'Archon Anémo, mais sœur Grace n'est pas de cet avis...,Aidez Nora.,
22400,1,2003,2006201,Quest,1,Event_22400,Les limites d'un aventurier,Herman semble préoccupé...,Aidez Herman.,
22500,1,2003,2006001,Quest,1,Event_22500,Tout ce qu'un père peut faire,Tunner semble être très malade...,Aidez Tunner.,
22600,1,2003,2002301,Quest,1,Event22600NPCSpawn3,Présomption d'innocence,Sœur Victoria semble être préoccupée par quelque chose...,Aidez Sœur Victoria.,
22700,1,2003,2006101,Quest,1,Npc1537Born,Des pigeons dans la brume,Draff s'énerve pour ses pigeons...,Aidez Draff.,
22800,1,2003,2006301,Quest,1,Q20063JackBorn,Le meilleur public de tout Mondstadt,Jack a hâte de partir à l'aventure. Il cherche un compagnon pour partir sur les traces d'un monstre...,Aidez Jack.,
22900,1,2003,2005901,Quest,1,Event_22900,Plus il y a de trésors, mieux ça vaut,Marjorie s'inquiète du manque de marchandises...,Aidez Marjorie.,
24700,1,2003,2051101,Quest,1,Q20511_AnDongNiInitPos,Remèdes en tout genre,Anthony a obtenu auprès d'un médecin renommé à Liyue la recette d'un médicament susceptible de guérir sa sœur Anna...,Aidez Anthony.,
24701,1,2003,2051201,Quest,1,Q20511_AnDongNiInitPos,Remèdes en tout genre,Anthony a obtenu auprès d'un médecin renommé à Liyue la recette d'un médicament susceptible de guérir sa sœur Anna...,Aidez Anthony.,
24702,1,2003,2051301,Quest,1,Q20511_AnDongNiInitPos,Remèdes en tout genre,Anthony a obtenu auprès d'un médecin renommé à Liyue la recette d'un médicament susceptible de guérir sa sœur Anna...,Aidez Anthony.,
23000,1,2003,2010201,Quest,1,Npc1537Born,Lettre et soucis,À Deauclaire, Draff semble très inquiet au sujet d'une certaine lettre...,Aidez Draff.,
24800,1,2003,2051401,Quest,1,Q20514_AnDongNiInitPos,Remise sur pied,Anna se remet progressivement et peut enfin sortir s'amuser, mais Anthony aimerait bien la retrouver...,Trouvez Anna.,
24801,1,2003,2051501,Quest,1,Q20514_AnDongNiInitPos,Remise sur pied,Anna se remet progressivement et peut enfin sortir s'amuser, mais Anthony aimerait bien la retrouver...,Trouvez Anna.,
24802,1,2003,2051601,Quest,1,Q20514_AnDongNiInitPos,Remise sur pied,Anna se remet progressivement et peut enfin sortir s'amuser, mais Anthony aimerait bien la retrouver...,Trouvez Anna.,
24900,1,2003,2051701,Quest,1,Q20517_Rudolf_InitPos,Cadeau-surprise,Rudolph aimerait offrir quelque chose à sa femme Gillianna, mais comme tous les hommes, il ignore ce qui lui ferait plaisir...,Aidez Rudolph.,
24100,1,2003,2051801,Quest,1,Q20518_Vile_InitPos,« Ce monsieur » a une mission,Une fois le problème de Gillianna résolu, Val est venue vous informer que « ce monsieur » avait une nouvelle mission...,Terminez la mission de « ce monsieur ».,
24101,1,2003,2051901,Quest,1,Q20518_Vile_InitPos,« Ce monsieur » a une mission,Une fois le problème de Gillianna résolu, Val est venue vous informer que « ce monsieur » avait une nouvelle mission...,Terminez la mission de « ce monsieur ».,
23100,1,2003,2006801,Quest,1,NpcFemaleDayStand09Born,Pardon Timmy !,Timmy vous fait la tête. Peut-être que Grace pourrait vous aider à vous réconcilier ?,Terminez la requête de Grace.,
23300,1,2003,2010301,Quest,1,Q20103NPCBorn,Ballades communicantes,Ella Musk a une nouvelle idée pour communiquer avec les Brutocollinus. Elle cherche quelqu'un qui pourrait l'aider à la mettre en pratique...,Aidez Ella Musk.,
24300,1,2003,2070001,Quest,1,Q20700_Start,Faire ce que l'on dit,Tsarevich, un marchand de Snezhnaya, cherche quelqu'un qui pourrait l'aider à résoudre certains problèmes...,Récupérez la récompense de Tsarevich.,
23600,1,2003,2060001,Quest,1,Event_23600_Revised,Histoire venue de l'hiver,Victor, membre des Fatui à Mondstadt, cherche de nouvelles recrues. Voilà une excellente occasion de glaner quelques renseignements...,Obtenez des renseignements sur les Fatui auprès de Victor.,
24000,1,2003,2070101,Quest,1,Q20701_Start,Client fidèle,Siegfria adore les aumônières de jade, et aimerait y goûter à nouveau...,Donnez le plat à Siegfria.,
24500,1,2003,2070201,Quest,1,Q20702_Start,Connaissances de base de l'Ordre,Swann a décidé de renforcer les connaissances du chevalier honoraire sur deux sujets : l'Ordre de Favonius et Mondstadt...,Apprenez-en plus sur Mondstadt.,
24600,1,2003,2070301,Quest,1,Q20703_Start,Feuilles dans le vent,Édith veut écrire un livre ayant pour sujet le vent et cherche l'inspiration...,Aidez Édith à trouver des feuilles Anémo.,
27700,1,2003,2070401,Quest,1,Q20704_Start,,,,
24200,1,2003,2010401,Quest,1,Npc1596Born,Grand ménage au Domaine de l'Aurore,Hillie et Moco, deux servantes du Domaine de l'Aurore, ont été chargées par Adelinde de faire le ménage. Mais elles ont quelques difficultés...,Venez en aide à Moco et Hillie.,
28600,1,2003,4112501,Quest,1,Q41125jieke,Météorites & aventures,Jack, de la Guilde des aventuriers, semble savoir quoi faire à propos des météorites...,Aidez Jack.,
28900,1,2003,2006901,Quest,1,Q20069_npc,Tant que les fleurs sont fraîches...,Comme il est difficile de conserver des fleurs pendant de longues périodes, Flora, la fleuriste du Langage des fleurs, réfléchit à divers moyens de les préserver...,Aidez Flora.,
29000,1,2003,2007015,Quest,1,Q20069_npc,La fraîcheur des fleurs,Afin d'aider Flora à confirmer l'effet qu'a la réfrigération sur les fleurs, vous devez retourner dans la région de Dosdragon pour récupérer des fleurs enterrées sous la neige...,Aidez Flora à récupérer les fleurs.,
29001,1,2003,2007112,Quest,1,Q20069_npc,La fraîcheur des fleurs,Afin d'aider Flora à confirmer l'effet qu'a la réfrigération sur les fleurs, vous devez retourner dans la région de Dosdragon pour récupérer des fleurs enterrées sous la neige...,Aidez Flora à récupérer les fleurs.,
29002,1,2003,2007213,Quest,1,Q20069_npc,La fraîcheur des fleurs,Afin d'aider Flora à confirmer l'effet qu'a la réfrigération sur les fleurs, vous devez retourner dans la région de Dosdragon pour récupérer des fleurs enterrées sous la neige...,Aidez Flora à récupérer les fleurs.,
29100,1,2003,2007301,Quest,1,Q20073_startPos,Rations d'urgence,Afin d'éviter que des aventuriers trop téméraires ne se mettent en danger dans les Monts Dosdragon, Riese prévoit de placer des provisions d'urgence dans la montagne...,Aidez Riese.,
28800,1,2003,2052001,Quest,1,Q20520tommy,À moitié congelé,Tommy l'aventurier, sur le point de succomber sous le froid des Monts Dosdragon, pense toujours à sa mission inachevée...,Aidez Tommy.,
29200,1,2003,2052101,Quest,1,Q20521target,À servir chaud,Une bonne odeur de nourriture vous provient d'un campement près des Monts Dosdragon, mais Harris, le chef cuisinier, semble préoccupé...,Aidez Iris.,
29400,1,2003,2000301,Quest,1,Q20003_Gede,Les bons comptes,Quelque chose semble troubler Goth...,Aidez Goth.,
29500,1,2003,2000401,Quest,1,Q20004_N1606,Les bons comptes,Quelque chose semble troubler Goth...,Aidez Goth.,
29900,1,2003,2002901,Quest,1,Event_23600_Revised,Retour aux jours d'hiver,Victor, un Fatui en poste à Mondstadt, a finalement reçu l'ordre de rentrer chez lui...,Aidez Victor.,
40010,1,2003,2001401,Quest,1,Q2002001_N1408,Examen d'aventurière : Tactiques de combat,Anna, de la Cité de Mondstadt, aimerait vraiment devenir une aventurière...,Aidez Anna.,
40020,1,2003,2002001,Quest,1,Q2002001_N1408,Examen d'aventurière : L'art de l'aventure,Anna, de la Cité de Mondstadt, aimerait vraiment devenir une aventurière...,Aidez Anna.,
40030,1,2003,2002101,Quest,1,Q2002105_N1405,Examen d'aventurière : Prendre son envol,Anna, de la Cité de Mondstadt, aimerait vraiment devenir une aventurière...,Aidez Anna.,
40031,1,2003,2006701,Quest,1,Q2002105_N1405,Examen d'aventurière : Prendre son envol,Anna, de la Cité de Mondstadt, aimerait vraiment devenir une aventurière...,Aidez Anna.,
40040,1,2003,2003301,Quest,1,Q2002001_N1408,Anna l'aventurière !,Il semble qu'Anna, de la Cité de Mondstadt, ait réussi à devenir une aventurière...,Aidez Anna.,
40041,1,2003,2004601,Quest,1,Q2002001_N1408,Anna l'aventurière !,Il semble qu'Anna, de la Cité de Mondstadt, ait réussi à devenir une aventurière...,Aidez Anna.,
40042,1,2003,2005201,Quest,1,Q2002001_N1408,Anna l'aventurière !,Il semble qu'Anna, de la Cité de Mondstadt, ait réussi à devenir une aventurière...,Aidez Anna.,
40050,1,2003,2003401,Quest,1,Q2002001_N1408,Anna l'aventurière !,Il semble qu'Anna, de la Cité de Mondstadt, ait réussi à devenir une aventurière...,Aidez Anna.,
15000,2,1101,0,Scene,0,Event_15000,Les vagues se lèvent,Des Brutocollinus sont en train de faire des exercices sur l'eau. Éliminez-les pour mettre fin à la menace qu'ils représentent. Les faire tomber dans l'eau peut peut-être déclencher un effet spécial.,Éliminez tous les monstres.,
15001,2,1101,0,Scene,0,Event_15001,Les vagues se lèvent,Des Brutocollinus sont en train de faire des exercices sur l'eau. Éliminez-les pour mettre fin à la menace qu'ils représentent. Les faire tomber dans l'eau peut peut-être déclencher un effet spécial.,Éliminez tous les monstres.,
15002,2,1101,0,Scene,0,Event_15002,Les vagues se lèvent,Des Brutocollinus sont en train de faire des exercices sur l'eau. Éliminez-les pour mettre fin à la menace qu'ils représentent. Les faire tomber dans l'eau peut peut-être déclencher un effet spécial.,Éliminez tous les monstres.,
15100,2,1102,0,Scene,0,Event_15100,Pénétrez en profondeur,Atteignez la destination dans le temps imparti. Chaque monstre éliminé sur le chemin vous fera gagner du temps.,Terminez le défi contre-la-montre.,
15101,2,1102,0,Scene,0,Event_15101,Pénétrez en profondeur,Atteignez la destination dans le temps imparti. Chaque monstre éliminé sur le chemin vous fera gagner du temps.,Terminez le défi contre-la-montre.,
15103,2,1102,0,Scene,0,Event_15103,Pénétrez en profondeur,Atteignez la destination dans le temps imparti. Chaque monstre éliminé sur le chemin vous fera gagner du temps.,Terminez le défi contre-la-montre.,
15104,2,1102,0,Scene,0,Event_15104,Pénétrez en profondeur,Atteignez la destination dans le temps imparti. Chaque monstre éliminé sur le chemin vous fera gagner du temps.,Terminez le défi contre-la-montre.,
