Id,CardId,ItemId,Name,
211071,67,330540,Shenhe : Abandon mystique,
211081,68,330552,Qiqi : Symbole de la renaissance,
212011,69,330525,Barbara : Splendide saison,
212021,70,330504,Xingqiu : Parfum persistant,
212031,71,330505,Mona : Prophétie immersive,
212041,72,330541,Tartaglia : Fleur de l'eau condensée,
212051,73,330529,Sangonomiya Kokomi : Coffret de tamakushi,
212061,74,330538,Kamisato Ayato : Reflet gracieux,
212071,75,330549,Candace : Débordement,
212081,76,330557,Nilou : Pluie de fleurs du ciel étoilé,
213011,77,330506,Diluc : Flamme courante,
213021,78,330507,Xiangling : Feux croisés,
213031,79,330508,Bennett : Perspective de voyage,
213041,80,330509,Amber : Tout est prêt,
213051,81,330510,Yoimiya : Pluie de météores de Naganohara,
213061,82,330530,Klee : Cadeau explosif,
213071,83,330542,Hu Tao : Sang bouillant,
213081,84,330550,Yanfei : Verdict final,
213091,85,330554,Dehya : Rectitude,
214011,86,330511,Fischl : Corbeau maléfique,
214021,87,330512,Razor : Éveil,
214031,88,330513,Keqing : Pénitence retentissante,
214041,89,330524,Cyno : Jugement des plumes,
214051,90,330531,Beidou : Tempête de coups de tonnerre,
214061,91,330537,Kujou Sara : Péché d'orgueil,
214071,92,330543,Shogun Raiden : Souhaits innombrables,
214081,93,330544,Yae Miko : Ombre sacrée du sanctuaire,
214091,94,330553,Lisa : Sorcière de pulse,
214101,95,330558,Dori : Supplément discrétionnaire,
215011,96,330514,Sucrose : Théorie de l'entropie,
215021,97,330515,Jean : Territoire des pissenlits,
215031,98,330532,Venti : Embrasse des vents,
215041,99,330533,Xiao : Dompteur de démons,
215051,100,330551,Kaedehara Kazuha : Haïku de la brise,
215061,101,330555,Nomade : Rafales de rêverie,
216011,102,330516,Ningguang : Réserve stratégique,
216021,103,330517,Noëlle : J'assure vos arrières,
216031,104,330534,Zhongli : Domination de la Terre,
216041,105,330545,Albedo : Chute divine,
216051,106,330539,Arataki Itto : Arataki au top,
217011,107,330518,Collei : Retour folié,
217021,108,330535,Tighnari : Vue aiguë,
217031,109,330546,Nahida : Graine du savoir emmagasiné,
217041,110,330556,Yaoyao : Bénévolence,
217051,111,330559,Baizhu : Terre mère,
221011,112,330547,Mage cryoluciole : Regard de Cryoluciole,
222011,113,330519,Écoulement,
222021,114,330526,Secret du miroir,
223011,115,330520,Extraction discrète,
223021,116,330548,Chantre de l'Abîme : Braise ravivée,
224011,117,330536,Hypostase Électro : Prisme absorbant,
225011,118,330521,Marionnette épéiste,
226011,119,330522,Forgé dans la roche,
227011,120,330527,Nuage de spores de poussière,
311101,121,331000,Fléau d'eau et de foudre : Guide de magie,
311102,122,331001,Sang-froid : Mémoires de rituels,
311103,123,331002,Atlas aux Mille Nuages : Atlas de la Voûte d'Azur,
311104,124,331038,Chant d'aube d'un millier de nuits : Mille rêves flottants,
311105,125,331052,Plénitude de la lune : Le fruit de l'accomplissement,
311201,126,331003,Fléau de feu et d'eau : Arc du corbeau,
311202,127,331004,Sang-froid : Arc rituel,
311203,128,331005,Résonance : Ailes de la Voûte d'Azur,
311204,129,331037,Flèche de la volonté : Arc d'Amos,
311205,130,331039,Chant de séparation : Ultime soupir,
311206,131,331053,Enseignements de la forêt : Le valet du roi,
311301,132,331006,Deuil de neige argentée : Grande épée en fer blanc,
311302,133,331007,Sang-froid : Espadon rituel,
311303,134,331008,Sentier de montagne : Mort-du-loup,
311304,135,331040,Dragon briseur de ciel : Fierté de la Voûte d'Azur,
311305,136,331041,Protecteur rebelle : Épée-horloge,
311401,137,331009,Pointe brillante : Pampille blanche,
311402,138,331010,Aussi immobile que la montagne : Lance des Millelithes,
311403,139,331011,Ailes noires sculptées : Berge de la Voûte d'Azur,
311404,140,331042,Majesté dorée : Perceur prismatique,
311405,141,331043,Rêve intemporel : Lumière du faucheur,
311406,142,331054,Ombre lunaire en forêt : Perce-lune,
311501,143,331012,Compagnon de voyage : Épée du voyageur,
311502,144,331013,Sang-froid : Épée rituelle,
311503,145,331014,Que le vent guide : Épée du faucon,
311504,146,331044,Perceur de ciel : Lame de la Voûte d'Azur,
311505,147,331045,Charge critique : Épée de Favonius,
312001,148,331015,Trappeur de sentier : Bandeau de l'Aventurier,
312002,149,331016,Couronne insouciante : Diadème d'argent du Chanceux,
312003,150,331017,Pratique médicale : Mouchoir du Médecin itinérant,
312004,151,331018,Pari risqué : Boucles d'oreilles du Parieur,
312005,152,331019,Préfiguration : Chapeau de l'Instructeur,
312006,153,331020,Lignée noble : Diadème de l'Exilé,
312007,154,331035,Éclair passé : Kabuto orné,
312008,155,331046,Emblème du destin brisé : Kabuto orné,
312009,156,331036,Promesse à toute épreuve : Ancien heaume de Général,
312010,157,331047,Ténacité du Millelithe : Ancien heaume de Général,
312011,158,331048,Calamité apaisée : Maintien fulgurant,
312012,159,331049,Crépuscule masqué : Au-delà cinabrin,
312013,160,331050,Souvenir prédominant : Visage capricieux,
312014,161,331051,Extinction polychromatique : Réminiscence nostalgique,
312015,162,331055,Couronne de perle - Couronne de Watatsumi,
312016,163,331056,Souvenirs des profondeurs : Palourde aux teintes océaniques,
312017,164,331057,Génération par procuration : L'ombre du roi des sables,
312101,165,331021,Chant givré du lointain : Écho de l'hiver,
312102,166,331022,Errance hivernale : Briseur de glace,
312201,167,331023,Rêves engloutis d'antan : Calot taché de vin,
312202,168,331024,Pensée embarquée : Âme des profondeurs,
312301,169,331025,Complainte cendrée : Chapeau brûlé de la Sorcière,
312302,170,331026,Dissipation enflammée : Sorcière des flammes ardentes,
312401,171,331027,Foudre et pluie : Diadème de l'Invocateur de tonnerre,
312402,172,331028,Plume de ciel orageux : Colère de tonnerre,
312501,173,331029,Vents verdoyants : Diadème de la Verte Chasseuse,
312502,174,331030,Rêve de feuilles brisées : Ombre de la Verte Chasseuse,
312601,175,331031,Rochers escarpés : Masque en basalte inerte,
312602,176,331032,Puissance rocheuse : Roche ancienne,
312701,177,331033,Emblème d'appel de la pluie : Couronne de laurier,
312702,178,331034,Connaissance des vignes : Souvenir de forêt,
321001,179,332000,Port aux mille navires,
321002,180,332001,Athénée du Nord,
321003,181,332002,Contemplation parmi les nuages,
321004,182,332003,Manoir de l'aube,
321005,183,332004,Point d'observation de Dihua,
321006,184,332005,Rassemblement des dévots,
321007,185,332021,Omniprésence sur les mortels,
321008,186,332020,Rêves d'immémorialité écarlate,
321009,187,332022,Palais nacré,
321010,188,332023,Cité de toutes les connaissances,
321011,189,332024,Respect du chemin forestier,
321012,190,332025,Demeure des démons résidents,
321013,191,332034,Chambre d'Or,
321014,192,332036,Gandharva,
321015,193,332038,Antre de Stormterror,
322001,194,332006,Paimon - La meilleure des guides,
322002,195,332007,Catherine - Réceptionniste de la Guilde,
322003,196,332008,Timaeus - Alchimiste,
322004,197,332009,Wagner - Forgeron,
322005,198,332010,Chef Mao - Gourmet ingénieux,
322006,199,332011,Taby - Chasse-Pluie,
322007,200,332012,Timmy - Pureté patiente,
322008,201,332013,Li le fiable - Merveilleuses marchandises,
322009,202,332014,Chang le Neuvième - Écrivain apathique,
322010,203,332015,Eileen - Rêveuse chevaleresque,
322011,204,332016,Tian la langue de fer - Là où nous étions,
322012,205,332017,Liu Su - Dans le prochain chapitre,
322013,206,332026,Hanachirusato - Persistance de la douleur,
322014,207,332027,Petit Kujirai - Dissimulation de temari,
322015,208,332028,Xudong - Priorité à la satiété,
322016,209,332029,Dunyarzad - Confiance sincère,
322017,210,332030,Rana - Gemme de souvenir,
322018,211,332033,Maître Zhang - Forge d'arsenal,
322019,212,332035,Setaria - À travers les murs,
322020,213,332037,Yayoi Nanatsuki - Art de la laque,
323001,214,332018,Rotation perpétuelle : Transformateur paramétrique,
323002,215,332019,Nourriture d'urgence : Ration portable,
323003,216,332031,Vent ineffable : Éventail à plumes rouges,
323004,217,332032,Langage intelligible : Fée chercheuse,
330001,218,333050,Jardin d'antan,
330002,219,333051,Alliance de roche,
330003,220,333053,Joyeuse célébration,
330004,221,333055,Vent nouveau de liberté,
330005,222,333057,Poêle des familles,
331101,223,333000,#Résonance élémentaire{NON_BREAK_SPACE}: Glace tissée,
331102,224,333001,#Résonance élémentaire{NON_BREAK_SPACE}: Gel pulvérisateur,
331201,225,333002,#Résonance élémentaire{NON_BREAK_SPACE}: Eau tissée,
331202,226,333003,#Résonance élémentaire{NON_BREAK_SPACE}: Eau salvatrice,
331301,227,333004,#Résonance élémentaire{NON_BREAK_SPACE}: Feu tissé,
331302,228,333005,#Résonance élémentaire{NON_BREAK_SPACE}: Flammes de la ferveur,
331401,229,333006,#Résonance élémentaire{NON_BREAK_SPACE}: Éclair tissé,
331402,230,333007,#Résonance élémentaire{NON_BREAK_SPACE}: Tonnerre puissant,
331501,231,333008,#Résonance élémentaire{NON_BREAK_SPACE}: Vent tissé,
331502,232,333009,#Résonance élémentaire{NON_BREAK_SPACE}: Vents de la célérité,
331601,233,333010,#Résonance élémentaire{NON_BREAK_SPACE}: Terre tissée,
331602,234,333011,#Résonance élémentaire{NON_BREAK_SPACE}: Roc inamovible,
331701,235,333012,#Résonance élémentaire{NON_BREAK_SPACE}: Herbe tissée,
331702,236,333013,Résonance élémentaire : Plante grimpante,
331801,237,333037,Verset des événements déchaînés,
331802,238,333038,Vœu d'éternité inébranlable,
331803,239,333039,Rêve d'éternité évanescente,
331804,240,333040,Sagesse des esprits joyeux,
332001,241,333014,La meilleure des amies !,
332002,242,333015,Relève,
332003,243,333016,Lancer en l'air,
332004,244,333017,Stratège,
332005,245,333018,#Pas encore perdu{NON_BREAK_SPACE}!,
332006,246,333019,Je m'en charge !,
332007,247,333020,Retour de la grue,
332008,248,333021,Chemin destiné,
332009,249,333022,Expérience alchimique,
332010,250,333023,Maîtrise de l'armement,
332011,251,333024,Relique divine,
332012,252,333025,Rafistolage de Lapinou,
332013,253,333026,Adios,
332014,254,333027,Éradication du mal,
332015,255,333028,Appel de l'Abîme,
332016,256,333041,Conspiration en hiver,
332017,257,333042,Embuscade des hauteurs,
332018,258,333043,La méthode brise-roche,
332019,259,333044,Rêve préservé de liberté,
332020,260,333045,Amis proches,
332021,261,333052,Mélodie du grand rêve,
332022,262,333054,Où est le Glaive occulte ?,
332023,263,333056,Pancrace !,
332024,264,333058,Ode à la lyre,
333001,265,333029,Gooba de Jueyun,
333002,266,333030,Attrape-Adepte,
333003,267,333031,Beignets lotus,
333004,268,333032,Poulet fumé nordique,
333005,269,333033,Poulet mariné aux fleurs sucrantes,
333006,270,333034,Galette de pomme de terre mondstadtoise,
333007,271,333035,Pizza aux champignons,
333008,272,333036,Rouleaux de viande à la menthe,
333009,273,333046,Œuf au plat de Teyvat,
333010,274,333047,Assortiment de sashimis,
333011,275,333048,Poulet tandoori,
333012,276,333049,Crabe au beurre,
